block,arity,internal_nodes,topology,M_anchor,eta_anchor,pattern,scientific_instance_hash,tree_hash,homogeneous_ambient_bound,homogeneous_projected_bound,nodewise_bound,nodewise_projected_bound,path_sum_bound,path_sum_projected_bound,mixed_mask_bound,optimized_order_bound,best_certified_bound,nodewise_over_homogeneous,projected_nodewise_over_homogeneous,seed_count_required,status
D,3,6,balanced,1.5,0.01,random_log_uniform,b73677faff1cfba388c69857f22bba94b34d99d3ce63124810da39d68c688419,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,1.443741862171372,1.2031182184761435,0.0643492296061675,0.041790763009739815,0.0643492296061675,0.041790763009739815,0.09075018262437365,0.0643492296061675,0.0643492296061675,0.0445711461946438,0.03473537543357256,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.01,one_dominant,1ab21d6bb83a10a69af02d2c086a0058bef1b013b82ac403885e1d3f89914374,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.6834374999999999,0.5695312499999999,0.11447578125,0.114361875,0.11447578125,0.114361875,0.11470816256392773,0.11447578125,0.11447578125,0.16750000000000004,0.20080000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.01,two_branches,d3071cee1dce1c384130735ae5b4a4f7504dd829a4efe5104955e3c3bd5532f6,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.6834374999999999,0.5695312499999999,0.4558528125000001,0.4557389062500001,0.4558528125000001,0.4557389062500001,0.6939238118906249,0.4558528125000001,0.4558528125000001,0.6670000000000003,0.8002000000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,uniform,33ba117bdd3e63f386493c579e74377b3499308991eee9594085ab8bcce248c2,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,6.834375,5.6953125,6.834375,5.6953125,10.923609375000002,6.834375,6.834375,0.9999999999999998,0.9999999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,root,79e905941ccfe3f4ac33ec1e7e198e4f22cb827185f4f8ae834255a1446b0b68,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,1.1447578125000002,0.005695312500000001,1.1447578125000002,0.005695312500000001,1.1470376461962657,1.1447578125000002,1.1447578125000002,0.16749999999999998,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,leaves,1ce07999995050ee54f7d87ba4d4a5d0910b4f7201b8f9910f073f918b7f1bb9,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,3.4206046875000005,3.4194656250000004,3.4206046875000005,3.4194656250000004,6.656271312796877,3.4206046875000005,3.4206046875000005,0.5005,0.6003999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,deepest_path,4be12557d90bf4e69f1325a81ba1ff4597b80bd190ff1265e6ed1f359b062ac7,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,3.4206046875000005,2.2815421875000004,3.4206046875000005,2.2815421875000004,4.562173569234375,3.4206046875000005,3.4206046875000005,0.5005,0.4006,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,alternating,2ce790b4292ed77f739c99135025bf24d119678a13ad8ea0c5ccd8f2cdc087c2,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,1.4560422363281251,0.9755002441406251,1.4560422363281251,0.9755002441406251,2.613395913545655,1.4560422363281251,1.4560422363281251,0.21304687499999997,0.17128125,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,random_log_uniform,7fea8374e474fcf4c2d8240674f428b86dcc8fb11eccb81f1b66751351d59bfd,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,158.04694865198252,131.70579054331878,10.747730457054352,10.644447573755695,10.747730457054352,10.644447573755695,20.34182737194354,10.747730457054352,10.747730457054352,0.06800340372733628,0.08081989052907036,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,one_dominant,0fc4caea99252aa0df158042c1159a3794b7a683d80d1e3a7e1a82987c90a60c,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,1.1447578125000002,1.1436187500000001,1.1447578125000002,1.1436187500000001,1.147492849708969,1.1447578125000002,1.1447578125000002,0.16749999999999998,0.20079999999999998,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.1,two_branches,36ae604559bec2a51493f7ba91d4cb4fe0747f33f3ceecb5a8947c307e2c726e,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,6.834375000000001,5.695312500000001,4.5585281250000005,4.5573890625,4.5585281250000005,4.5573890625,7.862595328125002,4.5585281250000005,4.5585281250000005,0.6669999999999999,0.8001999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,uniform,c56fa18da046a53e6fe518945af62a50e89fe2903bb5144144f2da82d47529b7,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,34.171875,28.4765625,34.171875,28.4765625,101.091796875,34.171875,34.171875,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,root,9abc1539fd051ad5b76436868e0ae7e973686352ea508c018e6ab510ff03d2b9,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,5.7237890625,0.028476562500000004,5.7237890625,0.028476562500000004,5.735222415158203,5.7237890625,5.7237890625,0.16749999999999998,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,leaves,1a3b8d0ddc8b60665a2962308c83954d5c0ff0645cbbd5f18167c8a483240a34,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,17.1030234375,17.097328125,17.1030234375,17.097328125,56.99299645898437,17.1030234375,17.1030234375,0.5005,0.6004,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,deepest_path,5ea596fe5eed6b95d64bd52201b6a6d74099eec1b4ea1d6b08f3568c8afc68e4,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,17.1030234375,11.407710937500001,17.1030234375,11.407710937500001,22.838224482421875,17.1030234375,17.1030234375,0.5005,0.4006,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,alternating,6e9629b9bdd35380d750f013527fc0a98d432c58cecce40958ed4c20f5656961,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,7.280211181640626,4.877501220703126,7.280211181640626,4.877501220703126,17.011787801605227,7.280211181640626,7.280211181640626,0.21304687500000002,0.17128125000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,random_log_uniform,f6ab4a201a79158cd5f1c81297c8b15167d8999fb47bc0431fdfbe195ffac50e,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,273.0987289394976,227.58227411624804,6.506331487713329,3.3059557579535914,6.506331487713329,3.3059557579535914,8.656583348362059,6.506331487713329,6.506331487713329,0.023824100218184256,0.01452642026182111,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,one_dominant,23b98ff341fc0830b2fe9c6474bd643c7a6339fe0ff2da98623e9018344702ac,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,5.723789062500001,5.71809375,5.723789062500001,5.71809375,5.746605916746094,5.723789062500001,5.723789062500001,0.1675,0.2008,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,1.5,0.5,two_branches,d3895d617be9f3d270fc54b6f738ceb228c8aacc66d2a3340d281fb7e61c6342,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,34.171875,28.4765625,22.792640624999997,22.7869453125,22.792640624999997,22.7869453125,59.842072265625,22.792640624999997,22.792640624999997,0.6669999999999999,0.8001999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,uniform,39a53a0b58aec7dc662967d5f1450b7a3672a03d1d344dd889b61ee2e0b51970,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.038400000000000004,0.032,0.038400000000000004,0.032,0.051209600576000006,0.038400000000000004,0.038400000000000004,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,root,9d395a9ba41222f14804803556033478052a0de184b0357010bcd0c2df313126,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.006432,3.2000000000000005e-05,0.006432,3.2000000000000005e-05,0.006444800009600001,0.006432,0.006432,0.16749999999999998,0.0010000000000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,leaves,c7e5b049e64e131c3c17419f6542c3696339b3e3b34dc357afe35655a74eeb9e,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.019219200000000002,0.019212800000000002,0.019219200000000002,0.019212800000000002,0.03202432409689606,0.019219200000000002,0.019219200000000002,0.5005000000000001,0.6004,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,deepest_path,4b0375dff85a88110d784b578464f7b232745fb9bd02064aacab34339e4b70ae,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.019219200000000002,0.012819200000000001,0.019219200000000002,0.012819200000000001,0.025625607681920574,0.019219200000000002,0.019219200000000002,0.5005000000000001,0.4006,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,alternating,670f3ad2b3c944b595a11ebea34f6e86e1fd3e26c47c437a20d3fdf6c048661f,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.008181,0.005481000000000001,0.008181,0.005481000000000001,0.013582101682090827,0.008181,0.008181,0.213046875,0.17128125000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,random_log_uniform,07f7b859a1118fa58360b30972416a391b3b9e9f2e4a7e25dd5e09410f23630c,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.029203569019282137,0.024336307516068446,0.001525917925838673,0.0012021979803540504,0.001525917925838673,0.0012021979803540504,0.001598045019198464,0.001525917925838673,0.001525917925838673,0.052251076737612465,0.049399358532936005,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,one_dominant,311be10c451414bf6d9633abe2794c19480199ae33f7b083e8cca9863cc1c028,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.006432000000000001,0.006425600000000001,0.006432000000000001,0.006425600000000001,0.006444802567040194,0.006432000000000001,0.006432000000000001,0.1675,0.20080000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.0001,two_branches,0211544c5a0087bc0e0789e56748d657368cc4e2d955c0a61ab4816cfe4f966a,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,0.038400000000000004,0.032,0.0256128,0.0256064,0.0256128,0.0256064,0.038418563840575994,0.0256128,0.0256128,0.6669999999999999,0.8002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,uniform,6bb9b03e52f812a5b08c98b7a4a56acb2fb487b30f490b7525bfb2e79bf7d8d7,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,3.8400000000000003,3.2,3.8400000000000003,3.2,5.216576000000001,3.8400000000000003,3.8400000000000003,1.0000000000000002,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,root,06c4cd48ce0c41277fa1df982e29955326fa3e705ad506d6c585b1f4bed5964a,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,0.6432,0.0032,0.6432,0.0032,0.644480096000576,0.6432,0.6432,0.1675,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,leaves,5c79a340d0c03999acf1dbf16e864cc6b599ae86f6d6d45d7c67795ecf12f91e,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,1.9219199999999999,1.9212799999999999,1.9219199999999999,1.9212799999999999,3.2534146624640004,1.9219199999999999,1.9219199999999999,0.5005,0.6003999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,deepest_path,8815db2914a6341998a214ae7588f3112d730381ffbb63b70fbe69b2700b76bf,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,1.92192,1.28192,1.92192,1.28192,2.5626368197760003,1.92192,1.92192,0.5005000000000001,0.40059999999999996,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,alternating,b48843344a5ab989611cd8196166ccaafab7e6fc8bc8cc342f37629694fe46d4,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,0.8181000000000002,0.5481000000000001,0.8181000000000002,0.5481000000000001,1.3691179008270002,0.8181000000000002,0.8181000000000002,0.21304687500000005,0.17128125000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,random_log_uniform,d7fa9a0aae67c39244384d219d59306413793c834fe0061d50c7a6abf7e2c820,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,54.072512960705836,45.06042746725487,0.5874163831808817,0.5832667367405742,0.5874163831808817,0.5832667367405742,0.6094636460145577,0.5874163831808817,0.5874163831808817,0.01086349331697888,0.012944101277433074,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,one_dominant,5cbfb5a0412ded1cf7932c729cf7e517688820c9493bcb1b4b21f0b5efd333e5,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,0.6431999999999999,0.6425599999999999,0.6431999999999999,0.6425599999999999,0.644505670592384,0.6431999999999999,0.6431999999999999,0.16749999999999998,0.20079999999999995,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.01,two_branches,8b41d83ce0c7f0f8b36b572b23778995c3b96b513d97ed12e1dfb3a2eef77a12,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,3.84,3.2,2.5612800000000004,2.5606400000000002,2.5612800000000004,2.5606400000000002,3.8989189759999996,2.5612800000000004,2.5612800000000004,0.6670000000000001,0.8002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,uniform,170e4621fc180629419fe2568000aeab33ea14f47309f52c7ca9c3d2b2055721,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,38.4,32.0,38.4,32.0,61.37600000000001,38.4,38.4,0.9999999999999998,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,root,93b54a7c3f133a9bd13ee181335d1f9b5eba7680fe537331f739c4aae97413a7,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,6.432,0.032,6.432,0.032,6.444809600576001,6.432,6.432,0.16749999999999998,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,leaves,d31c459e8ed34506265ba4920effe00380e06e53edb15f0ce83ff0ea54ab604b,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,19.2192,19.2128,19.2192,19.2128,37.399296704,19.2192,19.2192,0.5005,0.6004,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,deepest_path,cf8261565969f340780ccfcbda08d1a88db1519ad2834b3719c159ec6d0e4e2b,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,19.2192,12.8192,19.2192,12.8192,25.633282496,19.2192,19.2192,0.5005,0.4006,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,alternating,55c6f5aa8bfd366f4acee69c502709048c56446ad11caa1f55f000518cbc12d2,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,8.181000000000001,5.481000000000001,8.181000000000001,5.481000000000001,14.683771827000005,8.181000000000001,8.181000000000001,0.213046875,0.17128125000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,random_log_uniform,56ddcd8f1e70a823ecc992670094281cfb3926bc813262c8aa9338ebe2cb9dcf,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,554.6795925099972,462.232993758331,12.943690765766242,12.723164529095914,12.943690765766242,12.723164529095914,26.035130715695345,12.943690765766242,12.943690765766242,0.023335437143440524,0.027525435658857268,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,one_dominant,d68b6bbf3d1b7bad9cb11ebfeab2b6dfe85c5a7d35eef9c42958077d6c0823e2,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,6.432000000000001,6.425600000000001,6.432000000000001,6.425600000000001,6.447367232384001,6.432000000000001,6.432000000000001,0.1675,0.20080000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.1,two_branches,75f9cfe27fc2639fb143a332d3d1a38206a154aa0f57903166f183b6501cae7f,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,38.400000000000006,32.0,25.6128,25.6064,25.6128,25.6064,44.177216,25.6128,25.6128,0.6669999999999999,0.8002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,uniform,a15a0d175e842078d9b3af04d9b6f8d5efa39841cabfb26b313aaf7e4af03098,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,192.0,160.0,192.0,160.0,568.0,192.0,192.0,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,root,faa654fab90212bf8ceb1f8d23809d600e14af3c585fc2a8b8b71a9a7486ef56,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,32.16,0.16,32.16,0.16,32.224240072,32.16,32.16,0.16749999999999998,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,leaves,bc796b56780a3fb35f6d6537c6e83b06590d674616441dfbc0d59e2368d1531a,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,96.09599999999999,96.064,96.09599999999999,96.064,320.224024,96.09599999999999,96.09599999999999,0.5005,0.6003999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,deepest_path,7a16689889040da43d16003e810d87cd779fb31ad5429769df33324746aa7112,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,96.09599999999999,64.09599999999999,96.09599999999999,64.09599999999999,128.32011999999997,96.09599999999999,96.09599999999999,0.5005,0.40059999999999996,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,alternating,2972cf47009806b87525c76cd831ab2b52471c641d2d5cf0191f91d73e19d496,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,40.905,27.405,40.905,27.405,95.583378375,40.905,40.905,0.213046875,0.17128125,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,random_log_uniform,54a84ac4cd5cfcfe066d32de65163e9731a02640eaabf94cb114bc3b6602cfdf,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,1876.9463844310046,1564.1219870258371,39.03760120566004,27.870598999192595,39.03760120566004,27.870598999192595,65.52415757025288,39.03760120566004,39.03760120566004,0.020798463679874514,0.01781868628558075,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,one_dominant,e7a53c40aa52cbe5e44e3de9836777c42160eb7177eb5e08f93a68279febc9fd,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,32.15999999999999,32.12799999999999,32.15999999999999,32.12799999999999,32.28820004799999,32.15999999999999,32.15999999999999,0.16749999999999995,0.20079999999999995,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,balanced,2.0,0.5,two_branches,c85a1971f06e6a31c89616cb162f6467611ca44da915ba274e9392b1ce145787,0adc1a0056490e3c24cfb4e16fd284df06787527f2e42a38ce4413720ee8db0b,192.0,160.0,128.06400000000002,128.032,128.06400000000002,128.032,336.23199999999997,128.06400000000002,128.06400000000002,0.6670000000000001,0.8002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,uniform,da5dd9e8c4c9207cf88fad3fcc53cac5925f81e900dad7a046d5d79198441185,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,9.375000000000001e-06,7.8125e-06,9.375000000000001e-06,7.8125e-06,1.4063593750000003e-05,9.375000000000001e-06,9.375000000000001e-06,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,root,9216c822b18d9c367fd4a4300e7b01de373994b11f7fe2f677058bb754d99369,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,1.5703125e-06,7.812500000000001e-09,1.5703125e-06,7.812500000000001e-09,1.57500000109375e-06,1.5703125e-06,1.5703125e-06,0.16749999999999998,0.0010000000000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,leaves,0c7cfa47bb8178bfcc9b11e3e1ca6e1f5873aeebc6fa0991f59607e1bedb6dde,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,4.6921875000000006e-06,4.6906250000000005e-06,4.6921875000000006e-06,4.6906250000000005e-06,7.81937546875e-06,4.6921875000000006e-06,4.6921875000000006e-06,0.5005000000000001,0.6004,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,deepest_path,008ac6f7f8c5923490da1e40876dd03bc82efccdf63fd4b7ff930ee7307f73d0,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,6.253125e-06,4.6906250000000005e-06,6.253125e-06,4.6906250000000005e-06,9.3796882815625e-06,6.253125e-06,6.253125e-06,0.6669999999999999,0.6004,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,alternating,e494b902e596571099918aa3c77921721d9f212ce429ff00acad383571736104,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,1.997314453125e-06,1.3381347656250002e-06,1.997314453125e-06,1.3381347656250002e-06,2.6696797382812497e-06,1.997314453125e-06,1.997314453125e-06,0.213046875,0.17128125000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,random_log_uniform,7353f835301ce9e02722d5e3592229bd1438d4a7559118e52660b97aa2bb382c,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,6.639803719745811e-06,5.533169766454842e-06,6.646022592573377e-07,6.640037631624579e-07,6.646022592573377e-07,6.640037631624579e-07,1.0403068469298064e-06,6.646022592573377e-07,6.646022592573377e-07,0.10009366049193702,0.12000422744807482,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,one_dominant,4f41bda1d6089252af55149522f7976322fee53e6737867e4bb655ff2c2f9add,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,1.5703125e-06,1.56875e-06,1.5703125e-06,1.56875e-06,1.5750010937500002e-06,1.5703125e-06,1.5703125e-06,0.16749999999999998,0.2008,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.0001,two_branches,110493f48bcd88d1b947d0a0d5a5937a430d83caf388762d62cf56625f5a78d4,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,9.375000000000001e-06,7.8125e-06,1.5703125e-06,1.56875e-06,1.5703125e-06,1.56875e-06,1.5750010937500002e-06,1.5703125e-06,1.5703125e-06,0.16749999999999998,0.2008,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.01,uniform,9f3fd38d3e59d835da7a2b534358747dea55b19a886e25b374d72760a93a4a15,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,0.0009375,0.00078125,0.0009375000000000001,0.00078125,0.0009375000000000001,0.00078125,0.0014171874999999998,0.0009375000000000001,0.0009375000000000001,1.0000000000000002,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.01,root,14e3dd2b308c9242953f3421de2f842e8b3460498c43897956a31382cbf53241,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,0.0009375,0.00078125,0.00015703125,7.8125e-07,0.00015703125,7.8125e-07,0.0001575000109375,0.00015703125,0.00015703125,0.1675,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.01,leaves,a8c5c9cf2a5f793c91abc112bbc608eece71a94fd68e69671dbc20e972a9e9cd,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,0.0009375,0.00078125,0.00046921874999999996,0.00046906249999999997,0.00046921874999999996,0.00046906249999999997,0.0007881296875,0.00046921874999999996,0.00046921874999999996,0.5005,0.6003999999999999,10,COMPLETE_CERTIFICATE_INSTANCE
D,3,6,random_ordered,0.5,0.01,deepest_path,512753917a29e7c34fe777fc6e75103fb7e709a6468b8e7a848ebee1fffbac19,cd44d1a98c789e6a5a06ad5bc875b553f9ac5c204f92457cd2c3ed6a205c9d8a,0.0009375,0.00078125,0.0006253125,0.0004690625,0.0006253125,0.0004690625,0.0009379765656250002,0.0006253125,0.0006253125,0.667,0.6004,10,COMPLETE_CERTIFICATE_INSTANCE
