block,arity,internal_nodes,topology,eta,dimension,projector_rank,scientific_instance_hash,tree_hash,depth,imbalance,strahler_number,path_length_sum,ambient_lower,ambient_upper,projected_lower,projected_upper,normal_lower,normal_upper,ambient_relative_gap,projected_relative_gap,optimizer_seeds_required,restarts_per_seed_required,optimizer_trajectories_required,optimizer_trajectories_executed_full_core,lower_method,optimizer_status,precision,device,status
B,3,12,high_strahler,0.5,2,1,f279a2614daa24285bdbdec7b8400a35c327e70b44c898822dca40e8bfe20639,d24ee99c907a44ea9159e73642bdace47137591b9472886113b6f4b5257e261f,3,1,4,74,0.4313137836556043,12.0,0.35595703124999994,11.0,0.24356964481437335,12.0,0.9640571846953664,0.9676402698863636,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,high_strahler,1.0,2,1,8c6e3afa3912512901a0a4b095cc5530f8eef17de163223729b0da81a9dceea6,d24ee99c907a44ea9159e73642bdace47137591b9472886113b6f4b5257e261f,3,1,4,74,0.0,12.0,0.0,11.0,0.0,12.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,1e-08,2,1,77b2247dcacddc15f03b23495b735bb7b78dc615ea5585ff1696e3ddaf7f1a92,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.99999999999999,12.0,6.599999999999991e-07,11.0,11.99999999999997,12.0,8.881784197001252e-16,0.99999994,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,1e-07,2,1,2d02869334080baa2a9ecff57c79802d83df1d60904f7861bb40b7969f08ed02,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.999999999998954,12.0,6.5999999999991745e-06,11.0,11.999999999997138,12.0,8.718951486722896e-14,0.9999994,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,1e-06,2,1,26c3bb7102bbc1e2227ef5decc4ef43a57cdb663c554aac6b282df9a0208f2b4,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.999999999895499,12.0,6.5999999999175e-05,11.0,11.999999999714,12.0,8.708441375423112e-12,0.9999940000000002,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,1e-05,2,1,e9cb9fa7515f09ea191c4f533789d8b5368eab6b4731a54efb9d75cdfa649561,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.999999989549998,12.0,0.000659999999175,11.0,11.9999999714,12.0,8.708334794012748e-10,0.999940000000075,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.0001,2,1,8eb3735f94bd0f045480b7575faf5c06b883ce260a2129c37ade4170c4703902,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.999998955000034,12.0,0.006599999175000035,11.0,11.999997140000191,12.0,8.708333047261856e-08,0.999400000075,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.001,2,1,7eae8cce58176234ddaf8ce9b31fcfb5bfa5a54137458015b97298cf3cd99d75,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.999895500346154,12.0,0.06599917500356399,11.0,11.999714001930494,12.0,8.708304487144622e-06,0.994000074999676,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.01,2,1,e0c8647592e897dc4c7bd887fda9259bf2cc0b7d069bc5cc6827608a2ebf52f8,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.989553461058371,12.0,0.6591753563310361,11.0,11.971419299530972,12.0,0.0008705449118024214,0.9400749676062694,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.05,2,1,188c10445d9b1bff53911a8888129adbc5d5f64c3a30893bee92384db77de5b1,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,11.740905619153605,12.0,3.197983373697036,11.0,11.29698044166803,12.0,0.02159119840386629,0.7092742387548149,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.1,2,1,febcbbbda695d6312e9b3dfbfd3f85eee47f9c83c9039c956866ae4acfaef533,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,10.989116686439175,12.0,5.80995641753,11.0,9.327652007583575,12.0,0.08424027613006875,0.47182214386090915,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.25,2,1,68e2c2d2d646b84e6e7b8a6daf4beeb5e7210e33001ba9ce49dd742524468938,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,6.70605444430885,12.0,6.6918108463287345,11.0,0.4368452895380436,12.0,0.44116212964092916,0.3916535594246605,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,0.5,2,1,5f2b4049979feda860a333f9098709a616eb174235af2daae88e7d0a59966587,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,1.6440429687499998,12.0,1.6440429687499998,11.0,0.0,12.0,0.8629964192708334,0.8505415482954546,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,low_strahler,1.0,2,1,38fa67794e0548fe22fc562fdbec5cb7e905e2b5b70a99842e819fa25510c6e9,9ac1d9c3daad3a09f95a893e78279488076c5ae0796972c11dd82ac78769aacb,12,11,2,168,1.0,12.0,1.0,11.0,0.0,12.0,0.9166666666666666,0.9090909090909091,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,1e-08,2,1,e3ec549c0bd518a01e812bdf4674d0568d604c548e9d438b735b1e2d18b7031a,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.999999999999998,12.0,4.9999999999999965e-08,11.0,2.9999999999999973,12.0,0.7500000000000001,0.9999999954545454,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,1e-07,2,1,6cfc7e35a5f37d38dfa1808d9e5b953e781975345c4517773ee14881227cc2d2,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.9999999999998064,12.0,4.999999999999679e-07,11.0,2.9999999999997646,12.0,0.7500000000000161,0.9999999545454545,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,1e-06,2,1,3adb97ab67ba31f1dbca8aa5512c9d6d5b692e3c6daf74c77d02f68dc8da1f48,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.9999999999806666,12.0,4.9999999999679995e-06,11.0,2.9999999999764997,12.0,0.7500000000016112,0.9999995454545455,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,1e-05,2,1,a9c00fd29ee9706d5d378f5a766deb75c349bf572cf22f48bb33029c737fc2d2,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.9999999980666665,12.0,4.9999999968e-05,11.0,2.99999999765,12.0,0.7500000001611111,0.9999954545454575,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.0001,2,1,fc3cacfe97f03f5446b259cee53837eecd3bfa0230f983c8a6ec6afa6f2b3f02,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.9999998066666715,12.0,0.0004999999680000008,11.0,2.999999765000007,12.0,0.7500000161111107,0.9999545454574545,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.001,2,1,08fb37f36a0e51fcabc9fcb40d29798c97dc6f29aa42a8c9ec382f3de8f319ac,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.9999806667167035,12.0,0.004999968000080999,11.0,2.9999765000736245,12.0,0.7500016111069413,0.999545457454538,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.01,2,1,553e0a158d93015d24a76cbf2f55b329db3f27c666542a3a29f4b3907eb31ea0,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.998067166971502,12.0,0.04996800809899006,11.0,2.997650736133072,12.0,0.7501610694190415,0.9954574538091827,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.05,2,1,e5a1823a485bc64318ec81d2ee1be55a1a4fd627792d175d3e87dde5773aafc7,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.9519783758504405,12.0,0.2460252337147705,11.0,2.941708332901853,12.0,0.7540018020124633,0.9776340696622937,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.1,2,1,d23d47fcbfaf567d680767775117b7f7ebe9dcd0c46f94555eb076b56c3497a2,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,2.811605278355874,12.0,0.46879996184999995,11.0,2.772246532516192,12.0,0.7656995601370106,0.9573818216500001,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.25,2,1,03e0f29c9f9e80d9dcdce23ae9a8ebf89c65818432964c9b5ac472edf2c8b5db,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,1.971793746994068,12.0,0.8231699466705321,11.0,1.7917482578708819,12.0,0.835683854417161,0.9251663684844971,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,0.5,2,1,d2bfd66da5937c67262fa25ec786807e9dd02a16fa4fb71413e19e32cf1a8b27,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,0.4313137836556043,12.0,0.35595703124999994,11.0,0.24356964481437335,12.0,0.9640571846953664,0.9676402698863636,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,12,repeated_subtree,1.0,2,1,d08611ec31863f6a2f35e8a9f199f2d54ddc64be26a5314c2de37f8bf095a132,c88e5a90e0b888d38880694eb90b25c73c0185508f1028cdc5ca4f51ad287283,3,1,4,74,0.0,12.0,0.0,11.0,0.0,12.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,1e-08,2,1,5fc0758c635c457646d0858e61b452312dfbd0a4e183396f7dcdcea8c64d5b08,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.999999999999977,16.0,1.1999999999999972e-06,15.0,15.99999999999993,16.0,1.4432899320127035e-15,0.99999992,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,1e-07,2,1,8426b452a40e6835d132e6403dd6753def194a7edf846624892bf0c9fcd14dba,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.9999999999977,16.0,1.1999999999997339e-05,15.0,15.999999999993198,16.0,1.4377388168895777e-13,0.9999992,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,1e-06,2,1,1e11294aa6577f44cb6f3a83ee34398f54f4a15185848deb957c7e77b49504b4,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.999999999769999,16.0,0.00011999999999734,15.0,15.99999999932,16.0,1.4375056700544064e-11,0.9999920000000002,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,1e-05,2,1,28957e01d724fb43b80277b25d7065ea345f4c962970d7c71c07f7c5daa56231,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.999999977,16.0,0.0011999999973399999,15.0,15.999999932,16.0,1.4375000079169808e-09,0.9999200000001773,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.0001,2,1,d12974a1a554f398ec8af3b9b5cea66f3066a7563f9cdd59516eafc2ac9141ed,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.999997700000124,16.0,0.011999997340000214,15.0,15.999993200000839,16.0,1.437499922429808e-07,0.9992000001773333,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.001,2,1,292197ccb1006908629944ac42a18f2730ccc56336f16050bb2bad094b23f591,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.99977000124487,16.0,0.1199973400214479,15.0,15.999320008397953,16.0,1.4374922195581341e-05,0.9920001773319035,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.01,2,1,a90f6fcad19f19f6949d99e692b58e8f2434e3707374426d94df67a7a7cabd7f,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.977012445514179,16.0,1.19734214395608,15.0,15.932083933824277,16.0,0.0014367221553638343,0.920177190402928,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.05,2,1,ddbdeb760c8402a21035acf7c5355b7bfea434840ae7689bdbb13810b48fdf0a,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,15.432730134763078,16.0,5.67413690553986,15.0,14.351770963529725,16.0,0.035454366577307606,0.6217242062973426,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.1,2,1,7885adf002df888503143bfebb411e5e6ba513327052b00c0e0a8d015ef950f8,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,13.82131128409555,16.0,9.546217051433633,15.0,9.99491798959775,16.0,0.1361680447440281,0.3635855299044245,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.25,2,1,e0bd2dd6fa2b9056d4c5809fdfbf5fe507491cc8af31178c174deb3536e96747,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,5.792021771749478,16.0,4.869269252754747,15.0,3.1365160845430364,16.0,0.6379986392656576,0.6753820498163502,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,0.5,2,1,681844da857e06347cc129510d5a7cf56e6d3feec47ae7ac9e900e08a7898280,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,2.1072593678013924,16.0,1.2002258300781248,15.0,1.7320508075688772,16.0,0.868296289512413,0.9199849446614583,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,left_comb,1.0,2,1,6454e7a6f349125d9b42f4cc66d7c9543e8b4b7e99999d79b696f9a04b0e3bb7,4c226dd130e86ca7551a3c93bca73ae2d09c42b9a2362a9bb2f09f26d89261da,16,15,2,288,1.0,16.0,1.0,15.0,0.0,16.0,0.9375,0.9333333333333333,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,1e-08,2,1,17454f65c4d1347a856fc1f525bde04ed34705463869be42183d46469f4991e9,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9999999999999992,16.0,0.0,15.0,0.9999999999999992,16.0,0.9375,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,1e-07,2,1,58fbe48d888326392abfe2288adaf445fc4e7f10647b2bcff04566cce946f231,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.999999999999925,16.0,0.0,15.0,0.999999999999925,16.0,0.9375000000000047,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,1e-06,2,1,b4d3add90fed79a4549c6ac0f1ac94d813436051f7c1941d0c7db75f31ada12b,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9999999999925,16.0,0.0,15.0,0.9999999999925,16.0,0.9375000000004687,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,1e-05,2,1,f391fb736138e20c444da8284298f13f98d1beaf4e14281a20e609d8e980a85c,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9999999992499999,16.0,0.0,15.0,0.9999999992499999,16.0,0.937500000046875,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.0001,2,1,026b43a9358b7901d94b84c84134549b7f94985aceb9c22ddf91ea4f6b2b2244,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9999999250000023,16.0,0.0,15.0,0.9999999250000023,16.0,0.9375000046874998,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.001,2,1,a4b99c1d41355dd409707ff1e875c3e82ca6aec3f34e3bf9e4b8928e87629445,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9999925000243749,16.0,0.0,15.0,0.9999925000243749,16.0,0.9375004687484766,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.01,2,1,70b2461288976af532c070433ef96c159a243f1436e7e97143e7132cab36b7c3,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9992502437053175,16.0,0.0,15.0,0.9992502437053175,16.0,0.9375468597684177,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.05,2,1,09bc0f546adca9ec03903c0f49adb071d5c5cef58c3bbfedddd3cba1172d0131,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.9814016474681855,16.0,0.0,15.0,0.9814016474681855,16.0,0.9386623970332384,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.1,2,1,7753ccd72cbd1556423481cead82aeffbc9e995d8b4cafbe6e19694bfc2a8c7d,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.927393311729866,16.0,0.0,15.0,0.927393311729866,16.0,0.9420379180168834,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.25,2,1,69c24301180d2b066fdd454e2344d33a0076252c6701742ba691861e3336065d,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.6162892225369884,16.0,0.0,15.0,0.6162892225369884,16.0,0.9614819235914382,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,0.5,2,1,05130db4d866cb496b4f2a14a517f82b86745dae790a2dbe95d9d0ba6b973f1f,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.11560043689432173,16.0,0.0,15.0,0.11560043689432173,16.0,0.9927749726941049,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,right_comb,1.0,2,1,10ec9b6fecef93dba94e15fe4fb7bcc4d96084721c103dea07f2c56bb9cf506e,48a21d28a972469a6565a28d3cd39689f241caad005a03c3724211e5bda143a5,16,15,2,288,0.0,16.0,0.0,15.0,0.0,16.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,1e-08,2,1,06f555424954c835d510cf6d8f88d5803e392753499e7bfecf0e4f90db2ad3b2,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.9999999999999956,16.0,1.1999999999999986e-07,15.0,3.999999999999994,16.0,0.7500000000000002,0.999999992,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,1e-07,2,1,0cb73de50340a2c57efd9b24fd8a4d2f2f12d6603ced3b73745854837ce014ac,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.9999999999996,16.0,1.19999999999987e-06,15.0,3.9999999999994196,16.0,0.750000000000025,0.99999992,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,1e-06,2,1,56b6cef67a26e7d64031bacce1d6bd610c72c36823e3962e140a96cf4f7088b0,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.99999999996,16.0,1.199999999987e-05,15.0,3.9999999999419997,16.0,0.7500000000025,0.9999992,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,1e-05,2,1,05da7e466c7754e6dee0fe13d6fca606d4c2e6e6dc5846785cd794eb4566bf80,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.9999999959999997,16.0,0.00011999999986999999,15.0,3.9999999942,16.0,0.75000000025,0.9999920000000088,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,0.0001,2,1,49a6c75532bfc543a8f768ac2f79fa7a1113628f0dda02537ce057162e81e82b,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.9999996000000166,16.0,0.0011999998700000058,15.0,3.9999994200000337,16.0,0.750000024999999,0.9999200000086667,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,0.001,2,1,3fefb24f9e6bb2933520e4522afe662f5c949c0f1978af24f77935fe062352f9,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.9999600001699993,16.0,0.011999870000587998,15.0,3.9999420003394985,16.0,0.7500024999893751,0.9992000086666274,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,0.01,2,1,1d78d81270f25236c2239f30ef78f68df16603a7bda6c7d960476b105cf8fce0,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.996001699608552,16.0,0.11987005878581197,15.0,3.9942033939549355,16.0,0.7502498937744655,0.9920086627476125,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,3,16,maximally_balanced,0.05,2,1,976e69276469a2c241cf1cf2780542fa5c2e2f4c97196f51bbfcd691896900cb,98e2c21c4f7ac582fae475b69f10ec374a330eb309d855f72cd450df9b5a7af0,4,1,4,108,3.9010564032986097,16.0,0.5839326452578405,15.0,3.8571056152922836,16.0,0.7561839747938369,0.9610711569828106,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
