tree_hash,internal_nodes,topology,mask,enabled_nodes,projected_error,ambient_error
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,29,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,30,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,31,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,32,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,33,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,34,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,35,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,36,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,37,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,38,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,39,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,40,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,41,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,42,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,43,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,44,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,45,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,46,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,47,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,48,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,49,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,50,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,51,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,52,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,53,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,54,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,55,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,56,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,57,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,58,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,59,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,60,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,61,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,62,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,63,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,64,1,0.0,0.1
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,65,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,66,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,67,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,68,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,69,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,70,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,71,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,72,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,73,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,74,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,75,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,76,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,77,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,78,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,79,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,80,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,81,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,82,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,83,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,84,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,85,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,86,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,87,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,88,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,89,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,90,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,91,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,92,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,93,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,94,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,95,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,96,2,0.010000000000000009,0.19924858845171275
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,97,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,98,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,99,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,100,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,101,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,102,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,103,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,104,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,105,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,106,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,107,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,108,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,109,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,110,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,111,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,112,3,0.02984962311319861,0.29750126050153136
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,113,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,114,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,115,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,116,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,117,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,118,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,119,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,120,4,0.05929999999999991,0.3945172366323175
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,121,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,122,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,123,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,124,5,0.09800626255500189,0.49006005050401735
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,125,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,126,6,0.14553099999999985,0.5838981230805593
450341b92fc9ae28541c07ed1a198239a4d8b01f1b2720960d86e07709df377b,7,comb,127,7,0.2013486427352067,0.67580532169869
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,0,0,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,1,1,0.0,0.1
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,2,1,0.0,0.1
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,3,2,0.010000000000000009,0.19924858845171275
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,4,1,0.0,0.1
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,5,2,0.010000000000000009,0.19924858845171275
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,6,2,0.010000000000000009,0.19924858845171275
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,7,3,0.02984962311319861,0.29750126050153136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,8,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,9,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,10,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,11,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,12,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,13,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,14,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,15,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,16,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,17,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,18,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,19,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,20,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,21,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,22,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,23,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,24,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,25,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,26,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,27,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,28,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,29,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,30,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,31,5,0.029551126882066514,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,32,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,33,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,34,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,35,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,36,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,37,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,38,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,39,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,40,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,41,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,42,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,43,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,44,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,45,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,46,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,47,5,0.029551126882066514,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,48,2,0.010000000000000009,0.010000000000000009
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,49,3,0.009949874371066203,0.09850380703302793
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,50,3,0.009949874371066203,0.09850380703302793
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,51,4,0.01970000000000005,0.19601002525381198
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,52,3,0.009949874371066203,0.09850380703302793
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,53,4,0.01970000000000005,0.19601002525381198
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,54,4,0.01970000000000005,0.19601002525381198
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,55,5,0.03910300627829011,0.29270369232382437
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,56,3,0.009949874371066203,0.009949874371066203
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,57,4,0.00990000000000002,0.09801005050503751
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,58,4,0.00990000000000002,0.09801005050503751
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,59,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,60,4,0.00990000000000002,0.09801005050503751
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,61,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,62,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,63,6,0.038906999999999914,0.2912364966569266
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,64,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,65,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,66,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,67,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,68,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,69,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,70,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,71,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,72,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,73,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,74,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,75,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,76,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,77,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,78,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,79,5,0.029551126882066514,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,80,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,81,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,82,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,83,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,84,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,85,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,86,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,87,5,0.029551126882066625,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,88,3,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,89,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,90,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,91,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,92,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,93,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,94,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,95,6,0.029402999999999846,0.2930499165551835
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,96,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,97,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,98,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,99,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,100,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,101,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,102,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,103,5,0.029551126882066625,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,104,3,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,105,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,106,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,107,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,108,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,109,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,110,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,111,6,0.029402999999999846,0.2930499165551835
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,112,3,0.009949874371066203,0.009949874371066203
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,113,4,0.009899999999999909,0.0980100505050375
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,114,4,0.009899999999999909,0.0980100505050375
