block,arity,internal_nodes,topology,dimension,requested_rank_ratio,projector_rank,eta,scientific_instance_hash,tree_hash,depth,strahler_number,ambient_lower,ambient_upper,projected_lower,projected_upper,dimension_two_embedded_lower_is_valid,larger_dimension_improvement_certified,seed_count_required,seed_evaluations_executed_full_core,optimizer_status,status
C,3,3,balanced,16,0.25,4,0.1,9cbced55ac2ddc7938f7c70ca262e47e94f2917361ebee497b87c6d9eb802692,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.25,4,0.5,40c585b2d38e480d2b8b6be6e4a9fcb187f7030ca1bdb71fcf07099523043cec,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.5,8,0.0001,8d220ea170ffeff7b7f36e719ca4a01b7e4047db977bbd7c64827ff29dcaef33,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.5,8,0.01,3fecae4008fcfafba04be4aeb7a451f7b65ebc77d507a2bd723e6d1951a6fbf0,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.5,8,0.1,af241e6d08f76f1f75df22ce76277c0619adb984c271ba9d1b963d192b680172,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.5,8,0.5,88553bd4e17a4b12ea32e0ff0426890bc617679185d29ed23835344e02f9f5e6,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.75,12,0.0001,6bca47fa8165a3fbbe039180c32da1e682712d20fc499421dbddf9a5a508c6b3,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.75,12,0.01,29cb1257f7e69af49468b44fb334c92715629d930b11d4468d93df3e9e8da36f,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.75,12,0.1,173182c1254e60aa3b9365082aa6cd6bbc7784bd7a3c476cfd654fda1c791afc,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,16,0.75,12,0.5,e6c8520ca599d8e96f76fc31ece7c6d2103dcfe93d4f1a38e54194c851da348d,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.125,4,0.0001,75a145badb9fb313387320a376e69ec5908cd1756fe349507e772ff17f7acd8c,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.125,4,0.01,c7a58fc7ebb529c76a53b9920638e49d87b92a7978f764249cfc32b6ec35a2cc,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.125,4,0.1,c47736ff2e6e27174b00bf0de9a5a0deb9541b6c99772025828d3458c7209aaf,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.125,4,0.5,16d1fdb2ac03be405248237ac176e9b4af89f281c40f197d033badd926851f85,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.25,8,0.0001,978d2855739f4fc828bf02f23feecfcdd2a4b576fbfeb37d3208e55690a2b4ff,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.25,8,0.01,d3979293f9ecde8c1288b650386f8c7748c1e1679fd18ce2965fe37c8b87a509,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.25,8,0.1,56fd9e68c76a65e7e21aa6a5e615bfda789740f17ff00d8865565b03abd643fe,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.25,8,0.5,c8b2a5b632c2bd8801fb235796589f53ad7c5bb2baacad8e22340f6139431cc5,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.5,16,0.0001,93f9ab79616ac9e128a7defa705dad9b787110d66f42bda6e1fb486b1765fdc9,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.5,16,0.01,7fe80ae152ca99b9ee214f763c239fd548f544c581d2a804455d839a83df3685,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.5,16,0.1,8dd030ed1eb44e2c480027d781c5991dc656be87912d4927bf32ee93d2c16891,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.5,16,0.5,4ebc5bdf3d53b5500d1a90eb3756b75dd51876bc46835adaa74a580f9a207db5,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.75,24,0.0001,b63f13f0f3ebb201a4b0fe69b43e1756c324d353df8de369e48aa6dc2297798e,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.75,24,0.01,60dca24671332c5880d5f962ce592608fa6090cd7587ceff97173e75000c6ce8,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.75,24,0.1,7d7bb0224aa8cc71ed8afb2908ec554b382b7bfdff34de8d7490d805f7520727,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,32,0.75,24,0.5,d0b942780a807abad82636778a9ed1293b57461dcb94b11d05277787086fe65e,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.125,8,0.0001,de1240852838bfa0af1a0eaaea75070b9cd1870e02a5828bb4d22b613d169fa1,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.125,8,0.01,0fd3e3b189f53e3202ba2ae33bee4924c82e4567cb02135fc37b17f38be8c71f,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.125,8,0.1,f9b321f269f83aa3c77ea705105ce136f9e33a76c681137c00cd91b07bb4182e,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.125,8,0.5,bbe39ff9544e53b94d56e6df54e34f40ecb4bc58d50ad8da93097b15bd77f93c,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.25,16,0.0001,51ae8e894e70398d3ae993158c7e869fd98f362c3b9dfec9c3d86619f2b28c19,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.25,16,0.01,9e98d13a1b102f33527c1790b2457fce6fb850ae0018e01ad92df66b0a8b8cde,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.25,16,0.1,1c94297bf819ab7138d7f60773c290cc89a1b36d40a9812992298bd683c07633,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.25,16,0.5,8984f655f97be55f4add51b1dbadc5ef04e47498cf863af412db34b1d2609ba7,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.5,32,0.0001,8c98f40cfd36ea1ab0d5f9fd044a23c549a6c907ca241c5fd1d909cbf645c993,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.5,32,0.01,656f0740292fe248b5a758ed9a5bc1783628275f256725989d412108a171a7a3,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.5,32,0.1,5880d881598f41b46d609943e88d0917c55244e171b5362b4e05060266284222,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.5,32,0.5,0d44f7f2405c7262aedf8bceff7f097984692b41d82ac73c92755ad496f37e8f,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.75,48,0.0001,a2ce1f2f86d1610e8549ce9cf0dddc78ac6819b4fc989567faa70a07ba61575a,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.75,48,0.01,3ae98ddfd5bee7fa0c04085580beebcf379bd0d395cb0c94ae84d7a03abe07c2,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.75,48,0.1,f492c7b086f600c005cee6fa39f26dc71aa9d9720857727b0e7987b21bf2bb8b,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,balanced,64,0.75,48,0.5,a3eba86d1e9ec7b7ca695c32c414491cebbdeaf01f842574dfeaab4dedd5bc26,2c9f6934fc97fd323496843819b335cba4c84ff21716ee66e2e09a23c8176a8c,2,3,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.125,1,0.0001,f5081a24a4742ba6bffc3b804d0992bef18e306952b07b55dd0d81588376294e,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.125,1,0.01,1efd1aba0228c86c5c6429925cc0d3ffb8443f311068cff4f6be4ea86a13b667,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.125,1,0.1,6f6c4b09beebee7fcbf4f3fbd3f7e04b15060f41f4dbca20ffd773837f4b5507,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.125,1,0.5,616c16d287f74107a5c542a997c37dfea69df32a9ad77d507099439eaab8bd90,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.25,1,0.0001,9aa9eb23352d8041ffe4015dfddef264aaa64fce4707455c324a7d9298da71af,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.25,1,0.01,87278181348be86c90ec73a3a3175cc1b0f6048d87ed5cdb36b979f556078139,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.25,1,0.1,214b2d6ceae0f1107a4e47df19deb0d674f0b455228d9f5e39aa0dc101cc7524,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.25,1,0.5,927f70da3666c51169b7b0b531e5d2f4a691736a0b29ded34a4390a1ca064130,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.5,1,0.0001,199dd5457aeb6062deb2651a181b3db77e7aea9bf69c095c8fa98d48f3372ccc,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.5,1,0.01,33b433a6a156a4c5a8cd1ff5084cbbbd2da3f1a9d1be40d810279e26e7ae2939,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.5,1,0.1,7bc940bea600d0e32385464fc2db8f178e17c009e72060328af3b5745997379b,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.5,1,0.5,709116f8d4c7608c7584ea957ff27fdf426a8458a6b725f2dd07f7d3ad6a7242,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.75,1,0.0001,083dd52cd2e68d06d526226f804f48c948eab8ccb04e5bc9fd65d65c5cfea7f9,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.75,1,0.01,0c94b0d8c3e91b144d309e49ca9f912b6c3bc32027a0d90d7a382e0e0992d695,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.75,1,0.1,e8a151eeb57364c929f15638340472074949d4b9c11ea8be2c56d77b945b8424,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,2,0.75,1,0.5,f5ee6b6546ab8217c10061e400e28fd52ea0a066d1528ed4abac486d6484f277,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.125,1,0.0001,c6390d5c949e85484db9e60d91aa9718ac78281c86ffa749cc8bf4b255025356,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.125,1,0.01,2d959873a6bb86bd1e569603e5bd95bb4d91e3b1dacc1b900cd409532d728788,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.125,1,0.1,5b81234c4c93ce326ee4b978da89e67dab346181758cd4854c3004cd89ff465a,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.125,1,0.5,6d32c68a81c4bed796c4491456718b19980468db4ee0b2f0ffb715d402bcad6a,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.25,1,0.0001,9efaf4bee6b2c76a158b85150700cdb2837854d69c6a9a397e5a6e5b594c8218,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.25,1,0.01,1184f0b9f223fded8c8aeab92bb4c7ed04d5139e666c9922758dcaf4600b632c,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.25,1,0.1,efdd2a68bd80f8645370e27b6984f7bd6ab47517b9e25e9f7d159ebbdbe23171,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.25,1,0.5,7d0b3e3c7d7c82da6f8fe1663f8c160786b4d1d6102c9e9ff83afb79ecdf1a36,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.5,2,0.0001,53099b676df8fedbcac0ce462ff520f12d4321038e7295d813f2bd4aace84294,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.5,2,0.01,1128e140bc69002601207da752f6bf240f7f2149a502c15e6e2a0dd1873b7000,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.5,2,0.1,ab18fa472d12b4b80521a2c0f5db0bf0c76ff7aa40de3eccf2b2fb5086de2c16,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.5,2,0.5,05fbb38f61b67d3191aceb39f38935e139150c9fca01c9d9ba48a160c6a4eff8,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.5612494995995994,3.0,0.4330127018922193,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.75,3,0.0001,afd29fc789ccab4800e54ee896132d26c89da123ce246dd1d7de136870a3707e,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9999999824999999,3.0,9.99999995e-05,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.75,3,0.01,832118e4d7cf8944406c2a3783160815092e62eaceb94c899d9972151ca2ccee,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9998249998437363,3.0,0.009999499987499374,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,3,3,random_ordered,4,0.75,3,0.1,bc22b97e2870b5a82ba8815a1216dd9f9fd29d394d52989ab09328578c1626e9,1fdfb63881f638879f3fc9b0f72e5e4dc9670780205f3e73a5a37afb6d035736,3,2,1.9824984237068133,3.0,0.09949874371066199,2.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
