scientific_instance_hash,tree_hash,bound_family,bound,ratio_to_homogeneous
2bd7da80fbd4dc7504d322b785c679a6aa03f85b1689047234f90f45f9b0a65e,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.15569560546875,0.9999999999999998
2bd7da80fbd4dc7504d322b785c679a6aa03f85b1689047234f90f45f9b0a65e,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.15569560546875,0.9999999999999998
2bd7da80fbd4dc7504d322b785c679a6aa03f85b1689047234f90f45f9b0a65e,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.2596471057111926,1.6676585374999995
2bd7da80fbd4dc7504d322b785c679a6aa03f85b1689047234f90f45f9b0a65e,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.15569560546875,0.9999999999999998
b18bb5d5ac31fdffe3f7029f8f0c4191e67f25352069d9f193af148bb2b2fd5b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,0.15569560546875003,1.0
b18bb5d5ac31fdffe3f7029f8f0c4191e67f25352069d9f193af148bb2b2fd5b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.013117354760742187,0.08424999999999999
b18bb5d5ac31fdffe3f7029f8f0c4191e67f25352069d9f193af148bb2b2fd5b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.013117354760742187,0.08424999999999999
b18bb5d5ac31fdffe3f7029f8f0c4191e67f25352069d9f193af148bb2b2fd5b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.013221151985452862,0.08491666765833353
b18bb5d5ac31fdffe3f7029f8f0c4191e67f25352069d9f193af148bb2b2fd5b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.013117354760742187,0.08424999999999999
fcb21022bd083aa0b360e6d9b66f10856eb230553d153f3bca8c8fd158add146,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,0.15569560546875003,1.0
fcb21022bd083aa0b360e6d9b66f10856eb230553d153f3bca8c8fd158add146,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.10384896884765626,0.667
fcb21022bd083aa0b360e6d9b66f10856eb230553d153f3bca8c8fd158add146,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.10384896884765626,0.667
fcb21022bd083aa0b360e6d9b66f10856eb230553d153f3bca8c8fd158add146,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.20775508630107836,1.3343670534283467
fcb21022bd083aa0b360e6d9b66f10856eb230553d153f3bca8c8fd158add146,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.10384896884765626,0.667
5f1f5ef5aaf23d9cc24cbceadba3b642168032881e971c25ac66a90efa9ecbfc,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,0.15569560546875003,1.0
5f1f5ef5aaf23d9cc24cbceadba3b642168032881e971c25ac66a90efa9ecbfc,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.03904067307128907,0.25075000000000003
5f1f5ef5aaf23d9cc24cbceadba3b642168032881e971c25ac66a90efa9ecbfc,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.03904067307128907,0.25075000000000003
5f1f5ef5aaf23d9cc24cbceadba3b642168032881e971c25ac66a90efa9ecbfc,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.052106176113259746,0.33466696735842094
5f1f5ef5aaf23d9cc24cbceadba3b642168032881e971c25ac66a90efa9ecbfc,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.03904067307128907,0.25075000000000003
6db7cc00d6c1ce3ea84c5cb49f61142d123d38e4d85a3279632f41b6f824f97f,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,0.15569560546875003,1.0
6db7cc00d6c1ce3ea84c5cb49f61142d123d38e4d85a3279632f41b6f824f97f,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.0139937887390852,0.089879150390625
6db7cc00d6c1ce3ea84c5cb49f61142d123d38e4d85a3279632f41b6f824f97f,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.0139937887390852,0.089879150390625
6db7cc00d6c1ce3ea84c5cb49f61142d123d38e4d85a3279632f41b6f824f97f,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.025616624630310773,0.1645301712478477
6db7cc00d6c1ce3ea84c5cb49f61142d123d38e4d85a3279632f41b6f824f97f,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.0139937887390852,0.089879150390625
0a2f0660c87c94dc19df4528af3d4ea97818accf2bbf0fa8db9d176e66ce526c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,133.93447498219314,1.0
0a2f0660c87c94dc19df4528af3d4ea97818accf2bbf0fa8db9d176e66ce526c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.09105670884737947,0.0006798601245832012
0a2f0660c87c94dc19df4528af3d4ea97818accf2bbf0fa8db9d176e66ce526c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.09105670884737947,0.0006798601245832012
0a2f0660c87c94dc19df4528af3d4ea97818accf2bbf0fa8db9d176e66ce526c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.15505495946693995,0.0011576926664143405
0a2f0660c87c94dc19df4528af3d4ea97818accf2bbf0fa8db9d176e66ce526c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.09105670884737947,0.0006798601245832012
e50ef1243f75c4aa86d2d86a0ddcc8fec0496b72cadded5773d17f94c010dbf3,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,0.15569560546875003,1.0
e50ef1243f75c4aa86d2d86a0ddcc8fec0496b72cadded5773d17f94c010dbf3,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.01311735476074219,0.08424999999999999
e50ef1243f75c4aa86d2d86a0ddcc8fec0496b72cadded5773d17f94c010dbf3,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.01311735476074219,0.08424999999999999
e50ef1243f75c4aa86d2d86a0ddcc8fec0496b72cadded5773d17f94c010dbf3,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.013221167539448382,0.08491676755836265
e50ef1243f75c4aa86d2d86a0ddcc8fec0496b72cadded5773d17f94c010dbf3,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.01311735476074219,0.08424999999999999
8b0ddff4d3f50c7f32d49bfb5ba69bba9310233e53779a0a91eab1f668900262,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,0.15569560546875003,1.0
8b0ddff4d3f50c7f32d49bfb5ba69bba9310233e53779a0a91eab1f668900262,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,0.10384896884765625,0.6669999999999999
8b0ddff4d3f50c7f32d49bfb5ba69bba9310233e53779a0a91eab1f668900262,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,0.10384896884765625,0.6669999999999999
8b0ddff4d3f50c7f32d49bfb5ba69bba9310233e53779a0a91eab1f668900262,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,0.18178638740940017,1.1675755835375
8b0ddff4d3f50c7f32d49bfb5ba69bba9310233e53779a0a91eab1f668900262,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,0.10384896884765625,0.6669999999999999
7c46f83f70375b6bb110f2f9f27cf9cad4caa6eee0c4e62f20193e3f214b78ad,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
7c46f83f70375b6bb110f2f9f27cf9cad4caa6eee0c4e62f20193e3f214b78ad,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,15.569560546875003,1.0000000000000002
7c46f83f70375b6bb110f2f9f27cf9cad4caa6eee0c4e62f20193e3f214b78ad,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,15.569560546875003,1.0000000000000002
7c46f83f70375b6bb110f2f9f27cf9cad4caa6eee0c4e62f20193e3f214b78ad,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,27.52503685180665,1.7678750000000008
7c46f83f70375b6bb110f2f9f27cf9cad4caa6eee0c4e62f20193e3f214b78ad,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,15.569560546875003,1.0000000000000002
0a27415cfe7ba0540c5e1a046ce6d6e0ecbf97b246c53b0124b41664afffe2e4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
0a27415cfe7ba0540c5e1a046ce6d6e0ecbf97b246c53b0124b41664afffe2e4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,1.3117354760742188,0.08425
0a27415cfe7ba0540c5e1a046ce6d6e0ecbf97b246c53b0124b41664afffe2e4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,1.3117354760742188,0.08425
0a27415cfe7ba0540c5e1a046ce6d6e0ecbf97b246c53b0124b41664afffe2e4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,1.3221167271186776,0.08491676583537501
0a27415cfe7ba0540c5e1a046ce6d6e0ecbf97b246c53b0124b41664afffe2e4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,1.3117354760742188,0.08425
680daf945caad82066f42b1e37b6e818d62484e4c22ad47e1c531ec5886790ef,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
680daf945caad82066f42b1e37b6e818d62484e4c22ad47e1c531ec5886790ef,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,10.384896884765626,0.667
680daf945caad82066f42b1e37b6e818d62484e4c22ad47e1c531ec5886790ef,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,10.384896884765626,0.667
680daf945caad82066f42b1e37b6e818d62484e4c22ad47e1c531ec5886790ef,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,21.87358275492674,1.4048940359666757
680daf945caad82066f42b1e37b6e818d62484e4c22ad47e1c531ec5886790ef,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,10.384896884765626,0.667
7da6db7ce2360c2909ce242422e86e3f11e979c1d386e4f6e0e8108d3e24cb74,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
7da6db7ce2360c2909ce242422e86e3f11e979c1d386e4f6e0e8108d3e24cb74,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,3.904067307128906,0.25075
7da6db7ce2360c2909ce242422e86e3f11e979c1d386e4f6e0e8108d3e24cb74,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,3.904067307128906,0.25075
7da6db7ce2360c2909ce242422e86e3f11e979c1d386e4f6e0e8108d3e24cb74,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,5.21108110704004,0.33469673670949995
7da6db7ce2360c2909ce242422e86e3f11e979c1d386e4f6e0e8108d3e24cb74,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,3.904067307128906,0.25075
c3e13d78663dbbf05e8895bdf03e24ed9cf697c8b67e27117ceae2d0660a6ad7,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
c3e13d78663dbbf05e8895bdf03e24ed9cf697c8b67e27117ceae2d0660a6ad7,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,1.39937887390852,0.08987915039062502
c3e13d78663dbbf05e8895bdf03e24ed9cf697c8b67e27117ceae2d0660a6ad7,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,1.39937887390852,0.08987915039062502
c3e13d78663dbbf05e8895bdf03e24ed9cf697c8b67e27117ceae2d0660a6ad7,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,2.636957198639764,0.16936619313696902
c3e13d78663dbbf05e8895bdf03e24ed9cf697c8b67e27117ceae2d0660a6ad7,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,1.39937887390852,0.08987915039062502
307290543565d4672948f5e502b5bda133162f6e59854f1f6aabf8abbf57d9d1,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,50127.65239715996,1.0
307290543565d4672948f5e502b5bda133162f6e59854f1f6aabf8abbf57d9d1,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,2.2999022095205848,4.588090803252714e-05
307290543565d4672948f5e502b5bda133162f6e59854f1f6aabf8abbf57d9d1,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,2.2999022095205848,4.588090803252714e-05
307290543565d4672948f5e502b5bda133162f6e59854f1f6aabf8abbf57d9d1,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,2.9254553175558478,5.836011019182683e-05
307290543565d4672948f5e502b5bda133162f6e59854f1f6aabf8abbf57d9d1,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,2.2999022095205848,4.588090803252714e-05
f70ac5bb6c2611439794ee9f274b1b48889579b10e064f4f0392bc40eb8d6993,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
f70ac5bb6c2611439794ee9f274b1b48889579b10e064f4f0392bc40eb8d6993,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,1.3117354760742186,0.08424999999999999
f70ac5bb6c2611439794ee9f274b1b48889579b10e064f4f0392bc40eb8d6993,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,1.3117354760742186,0.08424999999999999
f70ac5bb6c2611439794ee9f274b1b48889579b10e064f4f0392bc40eb8d6993,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,1.3222722715651216,0.08492675612675
f70ac5bb6c2611439794ee9f274b1b48889579b10e064f4f0392bc40eb8d6993,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,1.3117354760742186,0.08424999999999999
58e58d511ffaf1aba4e3f936cef79e7d5ba5be45c9a4b0231a8d2fea4e72e339,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,15.569560546875,1.0
58e58d511ffaf1aba4e3f936cef79e7d5ba5be45c9a4b0231a8d2fea4e72e339,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,10.384896884765626,0.667
58e58d511ffaf1aba4e3f936cef79e7d5ba5be45c9a4b0231a8d2fea4e72e339,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,10.384896884765626,0.667
58e58d511ffaf1aba4e3f936cef79e7d5ba5be45c9a4b0231a8d2fea4e72e339,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,18.808969152843023,1.2080603750000003
58e58d511ffaf1aba4e3f936cef79e7d5ba5be45c9a4b0231a8d2fea4e72e339,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,10.384896884765626,0.667
4d38b392d8816d3ce5b5b60c1c92fd54f5d91a7bde00afe14a80f17e101ff1d4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
4d38b392d8816d3ce5b5b60c1c92fd54f5d91a7bde00afe14a80f17e101ff1d4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,155.69560546875002,1.0
4d38b392d8816d3ce5b5b60c1c92fd54f5d91a7bde00afe14a80f17e101ff1d4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,155.69560546875002,1.0
4d38b392d8816d3ce5b5b60c1c92fd54f5d91a7bde00afe14a80f17e101ff1d4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,445.678670654297,2.8625000000000003
4d38b392d8816d3ce5b5b60c1c92fd54f5d91a7bde00afe14a80f17e101ff1d4,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,155.69560546875002,1.0
bb3e9f061abc4922582628fe69d717ff4f7d28c5afd29c520b21bafd6e1627b0,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
bb3e9f061abc4922582628fe69d717ff4f7d28c5afd29c520b21bafd6e1627b0,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,13.117354760742188,0.08424999999999999
bb3e9f061abc4922582628fe69d717ff4f7d28c5afd29c520b21bafd6e1627b0,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,13.117354760742188,0.08424999999999999
bb3e9f061abc4922582628fe69d717ff4f7d28c5afd29c520b21bafd6e1627b0,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,13.221306260984631,0.0849176585375
bb3e9f061abc4922582628fe69d717ff4f7d28c5afd29c520b21bafd6e1627b0,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,13.117354760742188,0.08424999999999999
d2d873bab2753215eed520f244006b2bf64070a559891dd5f9a50e060b437ded,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
d2d873bab2753215eed520f244006b2bf64070a559891dd5f9a50e060b437ded,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,103.84896884765625,0.6669999999999999
d2d873bab2753215eed520f244006b2bf64070a559891dd5f9a50e060b437ded,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,103.84896884765625,0.6669999999999999
d2d873bab2753215eed520f244006b2bf64070a559891dd5f9a50e060b437ded,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,335.3688591335004,2.1540033716675
d2d873bab2753215eed520f244006b2bf64070a559891dd5f9a50e060b437ded,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,103.84896884765625,0.6669999999999999
eb31fe265c3c34a21da2b0e55b1cdf343ad645fcc4f03caddeeb1b9f56b99b49,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
eb31fe265c3c34a21da2b0e55b1cdf343ad645fcc4f03caddeeb1b9f56b99b49,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,39.04067307128908,0.2507500000000001
eb31fe265c3c34a21da2b0e55b1cdf343ad645fcc4f03caddeeb1b9f56b99b49,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,39.04067307128908,0.2507500000000001
eb31fe265c3c34a21da2b0e55b1cdf343ad645fcc4f03caddeeb1b9f56b99b49,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,52.15295930950605,0.33496744595000005
eb31fe265c3c34a21da2b0e55b1cdf343ad645fcc4f03caddeeb1b9f56b99b49,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,39.04067307128908,0.2507500000000001
09679b39dbe56d810c545665b72559c028d29786faabbc5c7231c19c658271ed,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
09679b39dbe56d810c545665b72559c028d29786faabbc5c7231c19c658271ed,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,13.993788739085197,0.08987915039062498
09679b39dbe56d810c545665b72559c028d29786faabbc5c7231c19c658271ed,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,13.993788739085197,0.08987915039062498
09679b39dbe56d810c545665b72559c028d29786faabbc5c7231c19c658271ed,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,33.89905325355513,0.21772646152404782
09679b39dbe56d810c545665b72559c028d29786faabbc5c7231c19c658271ed,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,13.993788739085197,0.08987915039062498
9f8bc94f3abc785fe7caf1cfc73bfde76f9fc7507f2c6580448a949462a1a0ff,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,111012.93352790528,1.0
9f8bc94f3abc785fe7caf1cfc73bfde76f9fc7507f2c6580448a949462a1a0ff,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,26.763867774472192,0.0002410878347588623
9f8bc94f3abc785fe7caf1cfc73bfde76f9fc7507f2c6580448a949462a1a0ff,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,26.763867774472192,0.0002410878347588623
9f8bc94f3abc785fe7caf1cfc73bfde76f9fc7507f2c6580448a949462a1a0ff,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,52.872146823986526,0.00047627015288895214
9f8bc94f3abc785fe7caf1cfc73bfde76f9fc7507f2c6580448a949462a1a0ff,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,26.763867774472192,0.0002410878347588623
495915960ae695156e7243787c5ae3c76eca93eef79019c2626fcbd8fa397adf,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
495915960ae695156e7243787c5ae3c76eca93eef79019c2626fcbd8fa397adf,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,13.11735476074219,0.08425
495915960ae695156e7243787c5ae3c76eca93eef79019c2626fcbd8fa397adf,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,13.11735476074219,0.08425
495915960ae695156e7243787c5ae3c76eca93eef79019c2626fcbd8fa397adf,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,13.236864788551665,0.085017587675
495915960ae695156e7243787c5ae3c76eca93eef79019c2626fcbd8fa397adf,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,13.11735476074219,0.08425
69f2fb6653d2ff1b8750ed23588a74c785c56903b516646f63f67118fb37394c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,155.69560546875002,1.0
69f2fb6653d2ff1b8750ed23588a74c785c56903b516646f63f67118fb37394c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,103.84896884765625,0.6669999999999999
69f2fb6653d2ff1b8750ed23588a74c785c56903b516646f63f67118fb37394c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,103.84896884765625,0.6669999999999999
69f2fb6653d2ff1b8750ed23588a74c785c56903b516646f63f67118fb37394c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,245.42103670532234,1.5762875000000003
69f2fb6653d2ff1b8750ed23588a74c785c56903b516646f63f67118fb37394c,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,103.84896884765625,0.6669999999999999
7e2bb022bc110c0bcc0c5bf5f909f4218a89e743e14bead36e29e09f9372f683,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,778.47802734375,1.0
7e2bb022bc110c0bcc0c5bf5f909f4218a89e743e14bead36e29e09f9372f683,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,778.47802734375,1.0
7e2bb022bc110c0bcc0c5bf5f909f4218a89e743e14bead36e29e09f9372f683,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,778.47802734375,1.0
7e2bb022bc110c0bcc0c5bf5f909f4218a89e743e14bead36e29e09f9372f683,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,9130.898529052734,11.729166666666666
7e2bb022bc110c0bcc0c5bf5f909f4218a89e743e14bead36e29e09f9372f683,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,778.47802734375,1.0
5c0b6cd1456b2f5fea6e32ed72ac35f1d459041ef1fd5b9240b84f3c63f4138b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,778.47802734375,1.0
5c0b6cd1456b2f5fea6e32ed72ac35f1d459041ef1fd5b9240b84f3c63f4138b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,nodewise,65.58677380371094,0.08425
5c0b6cd1456b2f5fea6e32ed72ac35f1d459041ef1fd5b9240b84f3c63f4138b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,path_sum,65.58677380371094,0.08425
5c0b6cd1456b2f5fea6e32ed72ac35f1d459041ef1fd5b9240b84f3c63f4138b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,mixed_mask,66.10962308230728,0.08492163010416666
5c0b6cd1456b2f5fea6e32ed72ac35f1d459041ef1fd5b9240b84f3c63f4138b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,optimized_order,65.58677380371094,0.08425
ff9b818dcd7c4d8f7eb838a964c03547245a8d498e18318586e27015e55e564b,aa20bad6a1cdeab465c772c16114e0be86122f43f1e68ac9e9de7ba824574280,homogeneous,778.47802734375,1.0
