experiment_id,resolved_config_hash,mathematical_object_hash,input_artifact_hash,seed,precision,backend,device,implementation_version,run_id,status,failure_reason,run_path,epsilon_requested,closure_residual_upper,operator_norm_upper,tree_family,internal_nodes,tree_height,observed_error,projected_observed_error,theoretical_bound,tightness_ratio,runtime_seconds,ram_peak_bytes,vram_peak_bytes,convergence_status,failure_count,method,closure_leakage,principal_angle_radians,projector_rank,rank,relative_frobenius_error,control,gap,relative_perturbation,perturbation_norm,snapped_projector_distance,bound_respected,status_detail,reason,max_abs_error
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,bdf9ab39ed9368005d5d0a8411f6e3bdba816e49133f67a3820d36bdd13489ee,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_d244802cea7abd46,complete,,artifacts\runs_v2\v2_spectral_gap_d244802cea7abd46,,,,,,,,,1.0,,0.0002332000294700265,4452,0,complete,0,,,,,,,positive_gap,0.05,0.4,0.02,0.060896360102577984,True,,,
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,f6fa22dbad174266a002e87b8d8a4067a34089cb189048bcc826c4132e532cb5,b3234c66c21fc9888914023972bb2290ed8fbfa079912dbfe7b165ebccffb07c,1,float64,numpy,cpu,research_v2.1,v2_spectral_gap_083211be9f0f9676,complete,,artifacts\runs_v2\v2_spectral_gap_083211be9f0f9676,,,,,,,,,,,0.0,0,0,rank_flip_control,0,,,,,,,no_gap,1e-09,1.0,2e-09,1.0,,,,
V2_SPECTRAL_GAP,5c9056cbcac5bbb7ce88d7a2699c9a076c0ef9d4fe58b1ca25bcd68adcc88914,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,2109a756a48082df1a0849166e030ee9c199dcde6136a8a37b9d41270eff6216,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_3030a5202178250b,complete,,artifacts\runs_v2\v2_spectral_gap_3030a5202178250b,,,,,,,,,0.04000000000000001,,0.00011880003148689866,4452,0,complete,0,,,,,,,positive_gap,0.5,0.01,0.005000000000000001,0.002960473151463367,True,,,
V2_SPECTRAL_GAP,ad5b85b5ec36b15a6c942dadafba07ee0c7ff1d51c50181d4b1d1714340315fb,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,c69527ddc67978890ad048ea28778e2f4d847d99121809991063545847e55487,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_64a804939ab24b26,complete,,artifacts\runs_v2\v2_spectral_gap_64a804939ab24b26,,,,,,,,,0.4,,0.00017329998081550002,4452,0,complete,0,,,,,,,positive_gap,0.5,0.1,0.05,0.044136383092744744,True,,,
V2_SPECTRAL_GAP,d36c619ca9d53f3810d816f159a604cda78721a9150437644596b8ed3e0373b0,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,5f3917c6e9c88f54996792bd5c4bb44334a2120001eae399eb31bbeeac6e829d,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_8ae08d93f29ec239,complete,,artifacts\runs_v2\v2_spectral_gap_8ae08d93f29ec239,,,,,,,,,1.0,,0.00016709999181330204,4452,0,complete,0,,,,,,,positive_gap,0.5,0.4,0.2,0.1255392112427183,True,,,
V2_SPECTRAL_GAP,689ac8f58633be4bc3bfbd0b0f8a488eb275ea817c1d1ddd6221f95a94cd7caf,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,c93bceb7203bb6f7d81fc3333f25d50beac66dadfb82146e6763518b71996514,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_3fc07c391a2d4250,complete,,artifacts\runs_v2\v2_spectral_gap_3fc07c391a2d4250,,,,,,,,,0.03999999999999999,,0.00011710001854225993,4452,0,complete,0,,,,,,,positive_gap,0.2,0.01,0.0019999999999999996,0.0019510476597922057,True,,,
V2_SPECTRAL_GAP,d8c344dc04126bc1efc6405b80d7e95a073bd7ce3a17da061387a42b3bab41a0,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,54b269172c2b763f02e422788cdcbe0a6fb115dde9c66e9c4d024bcb8c8a30d8,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_2eaa38deed763c42,complete,,artifacts\runs_v2\v2_spectral_gap_2eaa38deed763c42,,,,,,,,,0.39999999999999997,,0.00017470004968345165,4452,0,complete,0,,,,,,,positive_gap,0.2,0.1,0.02,0.02045611798978354,True,,,
V2_SPECTRAL_GAP,59a51adc08e58823f8171fc580ad610b847f275aed74366fce932a68d6dcb018,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,ff41ef81cf23962ab9953c3c00fb6f37f1426f901afa1728fcf487e3b5e49481,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_6b8dc71f2765bbbe,complete,,artifacts\runs_v2\v2_spectral_gap_6b8dc71f2765bbbe,,,,,,,,,1.0,,0.00017219997243955731,4452,0,complete,0,,,,,,,positive_gap,0.2,0.4,0.07999999999999996,0.07196396100275232,True,,,
V2_SPECTRAL_GAP,d5a96afb614f5f53b51d12594d851dd9fe5464e44fb49660e70f909e9866bcc8,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,bdb59b09f2e558b0438bd3c7cd685f49e172377db5bcc49c900c6c04f329df2d,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_e3491750046b3dcf,complete,,artifacts\runs_v2\v2_spectral_gap_e3491750046b3dcf,,,,,,,,,0.03999999999999998,,0.00011870003072544932,4452,0,complete,0,,,,,,,positive_gap,0.1,0.01,0.0009999999999999996,0.0025985189152218998,True,,,
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,0b4b1cf765a82801354834c1496bd49b57427c1337dc76b365cc819bfd44e3b5,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_f2967f4f88f067df,complete,,artifacts\runs_v2\v2_spectral_gap_f2967f4f88f067df,,,,,,,,,0.3999999999999999,,0.00017499999376013875,4452,0,complete,0,,,,,,,positive_gap,0.1,0.1,0.009999999999999998,0.02152914172108574,True,,,
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,ab98d342d977536e70176c826d3f374c9ddd35dc5c559d7d788acb56d4710baf,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_59d591e87c4b37e1,complete,,artifacts\runs_v2\v2_spectral_gap_59d591e87c4b37e1,,,,,,,,,1.0,,0.0002823999966494739,4452,0,complete,0,,,,,,,positive_gap,0.1,0.4,0.04000000000000002,0.058622271670298085,True,,,
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,14fa3a42bc1ac516253cdec100ad79d9ba06522f089ab2907c5d95b9d16775c1,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_c9d214252b2ae156,complete,,artifacts\runs_v2\v2_spectral_gap_c9d214252b2ae156,,,,,,,,,0.04,,0.00012309994781389832,4452,0,complete,0,,,,,,,positive_gap,0.05,0.01,0.0005,0.0020185933109561657,True,,,
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,c8c541f7fb46a83b4b8d1b8b4b60d9946f5f78b5d50dbe9ba4b4da76d97b175f,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_a5e711397cbcf069,complete,,artifacts\runs_v2\v2_spectral_gap_a5e711397cbcf069,,,,,,,,,0.4000000000000002,,0.00017010001465678215,4452,0,complete,0,,,,,,,positive_gap,0.05,0.1,0.005000000000000003,0.017461897229881933,True,,,
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,b911513ec71977763f2bbe6316a105dd932d3dc8f3bceea454b0e5b2b4f29e85,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_5089eae04fdc5e5e,complete,,artifacts\runs_v2\v2_spectral_gap_5089eae04fdc5e5e,,,,,,,,,1.0,,0.00016870000399649143,4452,0,complete,0,,,,,,,positive_gap,0.05,0.4,0.020000000000000004,0.00801799992081174,True,,,
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,71ccc8d141987fffac90e553e6a4bf58bd9845bd1be25c5d22c240a85e475b33,70759d8f0fb32ad10c6788a83a79b78cc1353b2b3b410b7c3047dd6f1331e3d2,2,float64,numpy,cpu,research_v2.1,v2_spectral_gap_4160a1f6e61356bb,complete,,artifacts\runs_v2\v2_spectral_gap_4160a1f6e61356bb,,,,,,,,,,,0.0,0,0,rank_flip_control,0,,,,,,,no_gap,1e-10,1.0,2e-10,1.0,,,,
V2_SPECTRAL_GAP,5c9056cbcac5bbb7ce88d7a2699c9a076c0ef9d4fe58b1ca25bcd68adcc88914,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,9a895dee696a5d7913e446d17180d22117379345603037f3cc84dc29176d65a6,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_de503ea5cbb7f9a1,complete,,artifacts\runs_v2\v2_spectral_gap_de503ea5cbb7f9a1,,,,,,,,,0.04000000000000001,,0.000123599951621145,4452,0,complete,0,,,,,,,positive_gap,0.5,0.01,0.005000000000000001,0.0025505036902240476,True,,,
V2_SPECTRAL_GAP,ad5b85b5ec36b15a6c942dadafba07ee0c7ff1d51c50181d4b1d1714340315fb,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,6c74f2485ee8c0eb603dfd62e093c4ac0e569618c9b6afd667a272bee6a15291,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_d2def1633f9f9627,complete,,artifacts\runs_v2\v2_spectral_gap_d2def1633f9f9627,,,,,,,,,0.4,,0.00017359998309984803,4452,0,complete,0,,,,,,,positive_gap,0.5,0.1,0.05,0.024791644912782046,True,,,
V2_SPECTRAL_GAP,d36c619ca9d53f3810d816f159a604cda78721a9150437644596b8ed3e0373b0,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,62b4d2ccaa1b74291e019c31d7394e20ac0a83719c4eed1e11a4bee2a3df88df,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_1d08540f5bc761b5,complete,,artifacts\runs_v2\v2_spectral_gap_1d08540f5bc761b5,,,,,,,,,1.0,,0.00016930000856518745,4452,0,complete,0,,,,,,,positive_gap,0.5,0.4,0.19999999999999993,0.10112427288378689,True,,,
V2_SPECTRAL_GAP,689ac8f58633be4bc3bfbd0b0f8a488eb275ea817c1d1ddd6221f95a94cd7caf,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,2d4b766953381f2e6e7327cc21ea8f9d9d4029c6e4e87ea0fe45297ae327d15c,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_faf0596e73321594,complete,,artifacts\runs_v2\v2_spectral_gap_faf0596e73321594,,,,,,,,,0.03999999999999998,,0.00012919999426230788,4452,0,complete,0,,,,,,,positive_gap,0.2,0.01,0.001999999999999999,0.0007134400905979875,True,,,
V2_SPECTRAL_GAP,d8c344dc04126bc1efc6405b80d7e95a073bd7ce3a17da061387a42b3bab41a0,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,d99a8aa36869db0a60f27907d3b0624389e0d63a7f7577b29e00ab76f5140c1e,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_0ce2b88dbd56f393,complete,,artifacts\runs_v2\v2_spectral_gap_0ce2b88dbd56f393,,,,,,,,,0.40000000000000013,,0.00017640000442042947,4452,0,complete,0,,,,,,,positive_gap,0.2,0.1,0.020000000000000007,0.019454374440972855,True,,,
V2_SPECTRAL_GAP,59a51adc08e58823f8171fc580ad610b847f275aed74366fce932a68d6dcb018,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,43177b925a25fdf9d82ffa56234155b90d0f8d041ea4195db592387a69870eea,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_46121a5a5bb581e9,complete,,artifacts\runs_v2\v2_spectral_gap_46121a5a5bb581e9,,,,,,,,,1.0,,0.0002148000057786703,4452,0,complete,0,,,,,,,positive_gap,0.2,0.4,0.08,0.06629921951527155,True,,,
V2_SPECTRAL_GAP,d5a96afb614f5f53b51d12594d851dd9fe5464e44fb49660e70f909e9866bcc8,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,1dc1f1c8d698458ea2769896baca1f611b0668883dda8cb700cadbbd28798b63,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_2ecdc3c024d8b9e5,complete,,artifacts\runs_v2\v2_spectral_gap_2ecdc3c024d8b9e5,,,,,,,,,0.04000000000000001,,0.0001349000376649201,4452,0,complete,0,,,,,,,positive_gap,0.1,0.01,0.0010000000000000002,0.002328437086788615,True,,,
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,5b155fb8bbb4878c43f280dd32845012fd960c0a461deaa164f77536952bee18,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_c2f5f899b0e86ded,complete,,artifacts\runs_v2\v2_spectral_gap_c2f5f899b0e86ded,,,,,,,,,0.3999999999999999,,0.00021820003166794777,4452,0,complete,0,,,,,,,positive_gap,0.1,0.1,0.009999999999999998,0.018725560909647845,True,,,
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,a1cfb8456e8909124ac0723f8a6e4df0d29b13423d6ebc851d36430b133ac975,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_a2d5ed96a8d9a9a5,complete,,artifacts\runs_v2\v2_spectral_gap_a2d5ed96a8d9a9a5,,,,,,,,,1.0,,0.0001870999694801867,4452,0,complete,0,,,,,,,positive_gap,0.1,0.4,0.04000000000000001,0.02292363636465289,True,,,
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,b3c956d99750464296911e61799aae4df8012c9fe03bbd06bd0a445447c90d95,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cedcf7641910ae56,complete,,artifacts\runs_v2\v2_spectral_gap_cedcf7641910ae56,,,,,,,,,0.04,,0.00012939999578520656,4452,0,complete,0,,,,,,,positive_gap,0.05,0.01,0.0005,0.0022789564268299554,True,,,
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,645bae4336192306dc0d1a29123bf7d260bd13fea9fb667f92ccf87803c4913b,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_4b130fac3a52bcb7,complete,,artifacts\runs_v2\v2_spectral_gap_4b130fac3a52bcb7,,,,,,,,,0.4000000000000002,,0.00017559999832883477,4452,0,complete,0,,,,,,,positive_gap,0.05,0.1,0.005000000000000003,0.02845046190773184,True,,,
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,07fda1e7ca26c92202838f2c0d36d003de3a8dc624e56369acc3ce4938972f80,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_6745aae21d2ce9c3,complete,,artifacts\runs_v2\v2_spectral_gap_6745aae21d2ce9c3,,,,,,,,,1.0,,0.0002031000331044197,4452,0,complete,0,,,,,,,positive_gap,0.05,0.4,0.020000000000000004,0.014777273770815252,True,,,
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,f07c70508d7f118a382b40dc55677de64fb8f2d0b0c494f6242c267517a11fea,c1a09fa0a3d8d221469f90a8524b784c8978a78c00f0eaaa44e7f7eb19160860,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_07b5ed5a233f2bb0,complete,,artifacts\runs_v2\v2_spectral_gap_07b5ed5a233f2bb0,,,,,,,,,,,0.0,0,0,rank_flip_control,0,,,,,,,no_gap,1e-11,1.0,2e-11,1.0,,,,
V2_SPECTRAL_GAP,5c9056cbcac5bbb7ce88d7a2699c9a076c0ef9d4fe58b1ca25bcd68adcc88914,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,a20b5e503958d60d436e157b9e0889b68d19df6bb6104c86b4ac17589b859fac,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cf99f363a14c9141,complete,,artifacts\runs_v2\v2_spectral_gap_cf99f363a14c9141,,,,,,,,,0.04,,0.00011989998165518045,4452,0,complete,0,,,,,,,positive_gap,0.5,0.01,0.005,0.004343231543098858,True,,,
V2_SPECTRAL_GAP,ad5b85b5ec36b15a6c942dadafba07ee0c7ff1d51c50181d4b1d1714340315fb,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,108d817d6dd6f44a587fb0b954a9e6c2b4f211940904bb5503956319883e2d05,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_8860c80118b7468a,complete,,artifacts\runs_v2\v2_spectral_gap_8860c80118b7468a,,,,,,,,,0.40000000000000036,,0.00018309999722987413,4452,0,complete,0,,,,,,,positive_gap,0.5,0.1,0.050000000000000044,0.022296037024754366,True,,,
V2_SPECTRAL_GAP,d36c619ca9d53f3810d816f159a604cda78721a9150437644596b8ed3e0373b0,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,90ed71779362aaf28bf9acf210c7617004a3f82f3d3d97f0add12d8a1384c0b5,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_9f87ed9bf39894ba,complete,,artifacts\runs_v2\v2_spectral_gap_9f87ed9bf39894ba,,,,,,,,,1.0,,0.0001770000089891255,4452,0,complete,0,,,,,,,positive_gap,0.5,0.4,0.20000000000000004,0.09390105768974161,True,,,
V2_SPECTRAL_GAP,689ac8f58633be4bc3bfbd0b0f8a488eb275ea817c1d1ddd6221f95a94cd7caf,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,983a59ea3956b99fc1db5f47f0a9f74d295758ab4bbcb55f762248318396ca43,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_161497ef4f1bb7cd,complete,,artifacts\runs_v2\v2_spectral_gap_161497ef4f1bb7cd,,,,,,,,,0.04,,0.00012509996304288507,4452,0,complete,0,,,,,,,positive_gap,0.2,0.01,0.002,0.0009461313196401679,True,,,
V2_SPECTRAL_GAP,d8c344dc04126bc1efc6405b80d7e95a073bd7ce3a17da061387a42b3bab41a0,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,011ec05aef0fb89c588ef12a1d566520df2c722a6b7720660350bed16bc27b44,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_5523cf8631177cc3,complete,,artifacts\runs_v2\v2_spectral_gap_5523cf8631177cc3,,,,,,,,,0.39999999999999986,,0.00018609996186569333,4452,0,complete,0,,,,,,,positive_gap,0.2,0.1,0.019999999999999993,0.014479081044968352,True,,,
V2_SPECTRAL_GAP,59a51adc08e58823f8171fc580ad610b847f275aed74366fce932a68d6dcb018,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,598dca89d53d0a846bd3e3e0a5133bb1aa6d6d09eed21d725a2bde0f1f2e3faa,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_04da2fd12201b414,complete,,artifacts\runs_v2\v2_spectral_gap_04da2fd12201b414,,,,,,,,,1.0,,0.00017660000594332814,4452,0,complete,0,,,,,,,positive_gap,0.2,0.4,0.07999999999999997,0.06531490497751666,True,,,
V2_SPECTRAL_GAP,d5a96afb614f5f53b51d12594d851dd9fe5464e44fb49660e70f909e9866bcc8,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,a18c8fd18cd445b85e2af044d7498fe41e6a54eefb04be74b9b3246e068cb563,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_fdea41d2481a4de1,complete,,artifacts\runs_v2\v2_spectral_gap_fdea41d2481a4de1,,,,,,,,,0.03999999999999999,,0.0003369000041857362,4452,0,complete,0,,,,,,,positive_gap,0.1,0.01,0.0009999999999999998,0.0022741472100888233,True,,,
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,084a270a67d87df11e6499257475b0c95af6e54672a7e69e4f125e3d8822a4d1,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_49e8b8f44900b48a,complete,,artifacts\runs_v2\v2_spectral_gap_49e8b8f44900b48a,,,,,,,,,0.4000000000000001,,0.00018009997438639402,4452,0,complete,0,,,,,,,positive_gap,0.1,0.1,0.010000000000000002,0.014958800393251,True,,,
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,2134edbe253275dba49d54b87088113f07652337f24426e2a4ebded38feb96b1,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_8131dd96d9fc20af,complete,,artifacts\runs_v2\v2_spectral_gap_8131dd96d9fc20af,,,,,,,,,1.0,,0.00024009996559470892,4452,0,complete,0,,,,,,,positive_gap,0.1,0.4,0.04,0.06438106063677797,True,,,
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,3882987721f9fa87a24d56d5138d168045d1bcc874e2316ab89f4e0708b83fa4,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_15e8f023b6f8a7c1,complete,,artifacts\runs_v2\v2_spectral_gap_15e8f023b6f8a7c1,,,,,,,,,0.04,,0.00013400003081187606,4452,0,complete,0,,,,,,,positive_gap,0.05,0.01,0.0005,0.0008294228813152998,True,,,
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,e53bedca0542751dbcc7f1945b9a5ac1098423e05b02c610f22062395b609f93,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_b54596cc36a0c042,complete,,artifacts\runs_v2\v2_spectral_gap_b54596cc36a0c042,,,,,,,,,0.39999999999999997,,0.00018890004139393568,4452,0,complete,0,,,,,,,positive_gap,0.05,0.1,0.005,0.032604087757524707,True,,,
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,ef0370345abbbb3be9b3232e44e957bbf801943500b296a12eed5c17d0de442a,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cd46d6d84d567365,complete,,artifacts\runs_v2\v2_spectral_gap_cd46d6d84d567365,,,,,,,,,1.0,,0.00018640002235770226,4452,0,complete,0,,,,,,,positive_gap,0.05,0.4,0.02,0.026564578556733977,True,,,
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,7d3545754707f1a8905ad7f051ccaee75a842709ed188c7a65b6b33bde89fdc4,50ff5dc21680ca2429a74637773fd41e7c26367c7770d31f2442935373c3c373,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_3660b15184974dcb,complete,,artifacts\runs_v2\v2_spectral_gap_3660b15184974dcb,,,,,,,,,,,0.0,0,0,rank_flip_control,0,,,,,,,no_gap,1e-12,1.0,2e-12,1.0,,,,
V2_CPU_GPU_PARITY,bb037ad575fcc9b9e813051f9bc1cacafe96cda257b3f70e70877e1f07eb4dd5,2c33e4864365287c620f63eeac5c6b25f8f2c1ffe5c9c48fe6be7d060b4ed0f0,419f08f5f43857f26cbc79ed9ecfe9d557e1ba444e3e9d37682773ec69176baa,0,float64,numpy,cpu,research_v2.1,v2_cpu_gpu_parity_e96d3a90dc93b09c,complete,,artifacts\runs_v2\v2_cpu_gpu_parity_e96d3a90dc93b09c,,,,,,,,,,,,,33579520,,0,,,,,,,,,,,,,complete,,2.220446049250313e-15
V2_CPU_GPU_PARITY,bb037ad575fcc9b9e813051f9bc1cacafe96cda257b3f70e70877e1f07eb4dd5,c8c631c3bdd2b796394f06f31d83228af8af7c1444b435419a7953c8c9a294d7,b86d72696b6f0acdcd597563e54f1985fe37283aaf730f97be0ed538533ab8c9,1,float64,numpy,cpu,research_v2.1,v2_cpu_gpu_parity_8012d07e2a9ddf47,complete,,artifacts\runs_v2\v2_cpu_gpu_parity_8012d07e2a9ddf47,,,,,,,,,,,,,33579520,,0,,,,,,,,,,,,,complete,,1.4210854715202004e-14
V2_CPU_GPU_PARITY,bb037ad575fcc9b9e813051f9bc1cacafe96cda257b3f70e70877e1f07eb4dd5,151e1021648989f2266c0d3f24d60cad38322b620e73a5807456ff5f0cbb1e72,e2b5450831cfe130ebf190eb901612771b1fdad758bb30168f322ea63276e5f9,2,float64,numpy,cpu,research_v2.1,v2_cpu_gpu_parity_2208acbbb1ff6eae,complete,,artifacts\runs_v2\v2_cpu_gpu_parity_2208acbbb1ff6eae,,,,,,,,,,,,,33579520,,0,,,,,,,,,,,,,complete,,1.7763568394002505e-15
V2_CPU_GPU_PARITY,bb037ad575fcc9b9e813051f9bc1cacafe96cda257b3f70e70877e1f07eb4dd5,337e571d2f29e225004faa7a003c2d259ff59f5d2f763fe76e741b722c33e2c6,872ecefa6b6fc703e4d672387edd7d263773ef89ef2518e7d2c507d7243cf553,3,float64,numpy,cpu,research_v2.1,v2_cpu_gpu_parity_50f4927e6dd2f50f,complete,,artifacts\runs_v2\v2_cpu_gpu_parity_50f4927e6dd2f50f,,,,,,,,,,,,,33579520,,0,,,,,,,,,,,,,complete,,8.881784197001252e-16
V2_CPU_GPU_PARITY,bb037ad575fcc9b9e813051f9bc1cacafe96cda257b3f70e70877e1f07eb4dd5,a788283049e358726cad01bac55d4bfc7c2af53fb6219f6521973aa0b6e5a1b2,d3d628f27602ef5fe980fc25c9d2e6581ad111ef679a2c370d17838bce5b93d9,4,float64,numpy,cpu,research_v2.1,v2_cpu_gpu_parity_b8f7bea5d89ab219,complete,,artifacts\runs_v2\v2_cpu_gpu_parity_b8f7bea5d89ab219,,,,,,,,,,,,,33579520,,0,,,,,,,,,,,,,complete,,7.105427357601002e-15
