experiment_id,resolved_config_hash,mathematical_object_hash,input_artifact_hash,seed,precision,backend,device,implementation_version,run_id,status,failure_reason,run_path,control,gap,relative_perturbation,perturbation_norm,snapped_projector_distance,theoretical_bound,bound_respected,runtime_seconds,ram_peak_bytes,vram_peak_bytes,convergence_status,failure_count
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,5b155fb8bbb4878c43f280dd32845012fd960c0a461deaa164f77536952bee18,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_c2f5f899b0e86ded,complete,,artifacts\runs_v2\v2_spectral_gap_c2f5f899b0e86ded,positive_gap,0.1,0.1,0.009999999999999998,0.018725560909647845,0.3999999999999999,True,0.00021820003166794777,4452,0,complete,0
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,a1cfb8456e8909124ac0723f8a6e4df0d29b13423d6ebc851d36430b133ac975,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_a2d5ed96a8d9a9a5,complete,,artifacts\runs_v2\v2_spectral_gap_a2d5ed96a8d9a9a5,positive_gap,0.1,0.4,0.04000000000000001,0.02292363636465289,1.0,True,0.0001870999694801867,4452,0,complete,0
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,b3c956d99750464296911e61799aae4df8012c9fe03bbd06bd0a445447c90d95,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cedcf7641910ae56,complete,,artifacts\runs_v2\v2_spectral_gap_cedcf7641910ae56,positive_gap,0.05,0.01,0.0005,0.0022789564268299554,0.04,True,0.00012939999578520656,4452,0,complete,0
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,645bae4336192306dc0d1a29123bf7d260bd13fea9fb667f92ccf87803c4913b,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_4b130fac3a52bcb7,complete,,artifacts\runs_v2\v2_spectral_gap_4b130fac3a52bcb7,positive_gap,0.05,0.1,0.005000000000000003,0.02845046190773184,0.4000000000000002,True,0.00017559999832883477,4452,0,complete,0
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,07fda1e7ca26c92202838f2c0d36d003de3a8dc624e56369acc3ce4938972f80,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_6745aae21d2ce9c3,complete,,artifacts\runs_v2\v2_spectral_gap_6745aae21d2ce9c3,positive_gap,0.05,0.4,0.020000000000000004,0.014777273770815252,1.0,True,0.0002031000331044197,4452,0,complete,0
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,f07c70508d7f118a382b40dc55677de64fb8f2d0b0c494f6242c267517a11fea,c1a09fa0a3d8d221469f90a8524b784c8978a78c00f0eaaa44e7f7eb19160860,3,float64,numpy,cpu,research_v2.1,v2_spectral_gap_07b5ed5a233f2bb0,complete,,artifacts\runs_v2\v2_spectral_gap_07b5ed5a233f2bb0,no_gap,1e-11,1.0,2e-11,1.0,,,0.0,0,0,rank_flip_control,0
V2_SPECTRAL_GAP,5c9056cbcac5bbb7ce88d7a2699c9a076c0ef9d4fe58b1ca25bcd68adcc88914,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,a20b5e503958d60d436e157b9e0889b68d19df6bb6104c86b4ac17589b859fac,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cf99f363a14c9141,complete,,artifacts\runs_v2\v2_spectral_gap_cf99f363a14c9141,positive_gap,0.5,0.01,0.005,0.004343231543098858,0.04,True,0.00011989998165518045,4452,0,complete,0
V2_SPECTRAL_GAP,ad5b85b5ec36b15a6c942dadafba07ee0c7ff1d51c50181d4b1d1714340315fb,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,108d817d6dd6f44a587fb0b954a9e6c2b4f211940904bb5503956319883e2d05,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_8860c80118b7468a,complete,,artifacts\runs_v2\v2_spectral_gap_8860c80118b7468a,positive_gap,0.5,0.1,0.050000000000000044,0.022296037024754366,0.40000000000000036,True,0.00018309999722987413,4452,0,complete,0
V2_SPECTRAL_GAP,d36c619ca9d53f3810d816f159a604cda78721a9150437644596b8ed3e0373b0,b0bea2ee90375e9a47a935c9fb96e5f1c069660415d54f9974cc329373e5e0b9,90ed71779362aaf28bf9acf210c7617004a3f82f3d3d97f0add12d8a1384c0b5,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_9f87ed9bf39894ba,complete,,artifacts\runs_v2\v2_spectral_gap_9f87ed9bf39894ba,positive_gap,0.5,0.4,0.20000000000000004,0.09390105768974161,1.0,True,0.0001770000089891255,4452,0,complete,0
V2_SPECTRAL_GAP,689ac8f58633be4bc3bfbd0b0f8a488eb275ea817c1d1ddd6221f95a94cd7caf,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,983a59ea3956b99fc1db5f47f0a9f74d295758ab4bbcb55f762248318396ca43,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_161497ef4f1bb7cd,complete,,artifacts\runs_v2\v2_spectral_gap_161497ef4f1bb7cd,positive_gap,0.2,0.01,0.002,0.0009461313196401679,0.04,True,0.00012509996304288507,4452,0,complete,0
V2_SPECTRAL_GAP,d8c344dc04126bc1efc6405b80d7e95a073bd7ce3a17da061387a42b3bab41a0,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,011ec05aef0fb89c588ef12a1d566520df2c722a6b7720660350bed16bc27b44,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_5523cf8631177cc3,complete,,artifacts\runs_v2\v2_spectral_gap_5523cf8631177cc3,positive_gap,0.2,0.1,0.019999999999999993,0.014479081044968352,0.39999999999999986,True,0.00018609996186569333,4452,0,complete,0
V2_SPECTRAL_GAP,59a51adc08e58823f8171fc580ad610b847f275aed74366fce932a68d6dcb018,2f681477f24ca54be237b739dd05b10603ad1f8e1565186cdad57234ddbb0efd,598dca89d53d0a846bd3e3e0a5133bb1aa6d6d09eed21d725a2bde0f1f2e3faa,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_04da2fd12201b414,complete,,artifacts\runs_v2\v2_spectral_gap_04da2fd12201b414,positive_gap,0.2,0.4,0.07999999999999997,0.06531490497751666,1.0,True,0.00017660000594332814,4452,0,complete,0
V2_SPECTRAL_GAP,d5a96afb614f5f53b51d12594d851dd9fe5464e44fb49660e70f909e9866bcc8,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,a18c8fd18cd445b85e2af044d7498fe41e6a54eefb04be74b9b3246e068cb563,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_fdea41d2481a4de1,complete,,artifacts\runs_v2\v2_spectral_gap_fdea41d2481a4de1,positive_gap,0.1,0.01,0.0009999999999999998,0.0022741472100888233,0.03999999999999999,True,0.0003369000041857362,4452,0,complete,0
V2_SPECTRAL_GAP,086f2b39ee533eefde5a23eac40f598b1f58dcb27444e93233af7baeed3146bc,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,084a270a67d87df11e6499257475b0c95af6e54672a7e69e4f125e3d8822a4d1,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_49e8b8f44900b48a,complete,,artifacts\runs_v2\v2_spectral_gap_49e8b8f44900b48a,positive_gap,0.1,0.1,0.010000000000000002,0.014958800393251,0.4000000000000001,True,0.00018009997438639402,4452,0,complete,0
V2_SPECTRAL_GAP,637b95f7d4c28e3226c6b935cdaf3ed66c739cefd5e9f69e967e3cd7c55ae6bb,26d0198c2cafc79f86012481ab0fd40f3dcb09eefbfede70c385db40314d2f83,2134edbe253275dba49d54b87088113f07652337f24426e2a4ebded38feb96b1,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_8131dd96d9fc20af,complete,,artifacts\runs_v2\v2_spectral_gap_8131dd96d9fc20af,positive_gap,0.1,0.4,0.04,0.06438106063677797,1.0,True,0.00024009996559470892,4452,0,complete,0
V2_SPECTRAL_GAP,3d53830bb836dfbcded9e4f355dd823f939a1f321861a91667f4c7b01fb5c644,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,3882987721f9fa87a24d56d5138d168045d1bcc874e2316ab89f4e0708b83fa4,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_15e8f023b6f8a7c1,complete,,artifacts\runs_v2\v2_spectral_gap_15e8f023b6f8a7c1,positive_gap,0.05,0.01,0.0005,0.0008294228813152998,0.04,True,0.00013400003081187606,4452,0,complete,0
V2_SPECTRAL_GAP,4f59ab3fb4df126038f667bba0ef8d60668e6c34ed216b094e7f10097a9545a7,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,e53bedca0542751dbcc7f1945b9a5ac1098423e05b02c610f22062395b609f93,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_b54596cc36a0c042,complete,,artifacts\runs_v2\v2_spectral_gap_b54596cc36a0c042,positive_gap,0.05,0.1,0.005,0.032604087757524707,0.39999999999999997,True,0.00018890004139393568,4452,0,complete,0
V2_SPECTRAL_GAP,97a0284912ca0394b0501c687ca329701c4c710bca61d90a38d5b2a5adabb88f,5c1bbbd99e20f5b4f4c5615377a34141ba4b22fdae1fce311dee2a47a94d022c,ef0370345abbbb3be9b3232e44e957bbf801943500b296a12eed5c17d0de442a,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_cd46d6d84d567365,complete,,artifacts\runs_v2\v2_spectral_gap_cd46d6d84d567365,positive_gap,0.05,0.4,0.02,0.026564578556733977,1.0,True,0.00018640002235770226,4452,0,complete,0
V2_SPECTRAL_GAP,ff46eac223ecf67707083b7b91041cb67fbbc505ca43f0a2cacdc4634487717b,7d3545754707f1a8905ad7f051ccaee75a842709ed188c7a65b6b33bde89fdc4,50ff5dc21680ca2429a74637773fd41e7c26367c7770d31f2442935373c3c373,4,float64,numpy,cpu,research_v2.1,v2_spectral_gap_3660b15184974dcb,complete,,artifacts\runs_v2\v2_spectral_gap_3660b15184974dcb,no_gap,1e-12,1.0,2e-12,1.0,,,0.0,0,0,rank_flip_control,0
