extremizer_id,tree_hash,eta,dimension,projector_rank,construction,error_type,certified_ratio_lower,certified_ratio_upper,tensor_formula,status
3a92cb406f528bbbfa76c51801826b8f531ce85f1c685c7c782a8ff00bd159fe,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,2,1,gated_planar_rotation_embedded,normal,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
f5fe52370e1b30959382e60bb6abde35e7fed7129debb0434ba35731ddac9019,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,3,1,gated_planar_rotation_embedded,ambient,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
f5fe52370e1b30959382e60bb6abde35e7fed7129debb0434ba35731ddac9019,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,3,1,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-47,rotation_tensor,CERTIFIED_LOWER_BOUND
f5fe52370e1b30959382e60bb6abde35e7fed7129debb0434ba35731ddac9019,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,3,1,gated_planar_rotation_embedded,normal,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
1a1cabf07408fb02732040e193dfe128436d0ff4cec195dabafb8dd5b514f671,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,3,2,gated_planar_rotation_embedded,ambient,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
1a1cabf07408fb02732040e193dfe128436d0ff4cec195dabafb8dd5b514f671,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,3,2,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-47,rotation_tensor,CERTIFIED_LOWER_BOUND
1a1cabf07408fb02732040e193dfe128436d0ff4cec195dabafb8dd5b514f671,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.1,3,2,gated_planar_rotation_embedded,normal,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
1095db2cb199e39f988ea367252e968bc5e8b30c89b843874a4b835948e462bc,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,2,1,gated_planar_rotation_embedded,ambient,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
1095db2cb199e39f988ea367252e968bc5e8b30c89b843874a4b835948e462bc,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,2,1,gated_planar_rotation_embedded,projected,0.0,6.842277657836021e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
1095db2cb199e39f988ea367252e968bc5e8b30c89b843874a4b835948e462bc,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,2,1,gated_planar_rotation_embedded,normal,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
d6083dfa47e7a47714f7e15593ab65fee3084e9d2ea6d6799647eb0a23e27e62,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,3,1,gated_planar_rotation_embedded,ambient,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
d6083dfa47e7a47714f7e15593ab65fee3084e9d2ea6d6799647eb0a23e27e62,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,3,1,gated_planar_rotation_embedded,projected,0.0,6.842277657836021e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
d6083dfa47e7a47714f7e15593ab65fee3084e9d2ea6d6799647eb0a23e27e62,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,3,1,gated_planar_rotation_embedded,normal,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
70cce6621d41ac8bd1a3bc3639e270bfbe4bb0758409ba5cefa8dea83efe7379,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,3,2,gated_planar_rotation_embedded,ambient,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
70cce6621d41ac8bd1a3bc3639e270bfbe4bb0758409ba5cefa8dea83efe7379,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,3,2,gated_planar_rotation_embedded,projected,0.0,6.842277657836021e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
70cce6621d41ac8bd1a3bc3639e270bfbe4bb0758409ba5cefa8dea83efe7379,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,0.5,3,2,gated_planar_rotation_embedded,normal,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
edac82aff080198dfe1d1703c8bf0d631e1784ff32e7adf22ec2154c33e07276,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,2,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
edac82aff080198dfe1d1703c8bf0d631e1784ff32e7adf22ec2154c33e07276,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,2,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
edac82aff080198dfe1d1703c8bf0d631e1784ff32e7adf22ec2154c33e07276,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,2,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
d319d0573e911a17dd826b4cc7ae6944bd1b4f96846d5d8a4b77803273afbbdc,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,3,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
d319d0573e911a17dd826b4cc7ae6944bd1b4f96846d5d8a4b77803273afbbdc,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,3,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
d319d0573e911a17dd826b4cc7ae6944bd1b4f96846d5d8a4b77803273afbbdc,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,3,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
5b544d35e9d0425ef0529bebebd42b39ad868cf694aa72feb6ac698d4e53fd29,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,3,2,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
5b544d35e9d0425ef0529bebebd42b39ad868cf694aa72feb6ac698d4e53fd29,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,3,2,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
5b544d35e9d0425ef0529bebebd42b39ad868cf694aa72feb6ac698d4e53fd29,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,1.0,3,2,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
28e56b92241b0ed1fd2492cf3113af46180a0f37afcb5d1bcc5edc24cb4315a7,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,2,1,gated_planar_rotation_embedded,ambient,0.9999985000003749,0.9999985000003749,rotation_tensor,CERTIFIED_LOWER_BOUND
28e56b92241b0ed1fd2492cf3113af46180a0f37afcb5d1bcc5edc24cb4315a7,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,2,1,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-45,rotation_tensor,CERTIFIED_LOWER_BOUND
28e56b92241b0ed1fd2492cf3113af46180a0f37afcb5d1bcc5edc24cb4315a7,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,2,1,gated_planar_rotation_embedded,normal,0.9999985000003749,0.9999985000003749,rotation_tensor,CERTIFIED_LOWER_BOUND
16c45bd56d14ac9c93e3e3970af0de749a7007bc8653ed203998551a19dd1f0a,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,3,1,gated_planar_rotation_embedded,ambient,0.9999985000003749,0.9999985000003749,rotation_tensor,CERTIFIED_LOWER_BOUND
16c45bd56d14ac9c93e3e3970af0de749a7007bc8653ed203998551a19dd1f0a,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,3,1,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-45,rotation_tensor,CERTIFIED_LOWER_BOUND
16c45bd56d14ac9c93e3e3970af0de749a7007bc8653ed203998551a19dd1f0a,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,3,1,gated_planar_rotation_embedded,normal,0.9999985000003749,0.9999985000003749,rotation_tensor,CERTIFIED_LOWER_BOUND
0c003bcfb16804d88155d4fa6b47c016a9fc676dcde5da63c822066726d34b96,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,3,2,gated_planar_rotation_embedded,ambient,0.9999985000003749,0.9999985000003749,rotation_tensor,CERTIFIED_LOWER_BOUND
0c003bcfb16804d88155d4fa6b47c016a9fc676dcde5da63c822066726d34b96,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,3,2,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-45,rotation_tensor,CERTIFIED_LOWER_BOUND
0c003bcfb16804d88155d4fa6b47c016a9fc676dcde5da63c822066726d34b96,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.001,3,2,gated_planar_rotation_embedded,normal,0.9999985000003749,0.9999985000003749,rotation_tensor,CERTIFIED_LOWER_BOUND
84b896c2c34465dc3aa56b0d838af77fb619620a652fae02eab0262444b239e0,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,2,1,gated_planar_rotation_embedded,ambient,0.9998500037500625,0.9998500037500625,rotation_tensor,CERTIFIED_LOWER_BOUND
84b896c2c34465dc3aa56b0d838af77fb619620a652fae02eab0262444b239e0,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,2,1,gated_planar_rotation_embedded,projected,0.0,4.7895943604852146e-46,rotation_tensor,CERTIFIED_LOWER_BOUND
84b896c2c34465dc3aa56b0d838af77fb619620a652fae02eab0262444b239e0,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,2,1,gated_planar_rotation_embedded,normal,0.9998500037500625,0.9998500037500625,rotation_tensor,CERTIFIED_LOWER_BOUND
4ae1a99453f4a621fc02628e5f2cc419e1d0708c7e74d86601baeb7b9eb76003,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,3,1,gated_planar_rotation_embedded,ambient,0.9998500037500625,0.9998500037500625,rotation_tensor,CERTIFIED_LOWER_BOUND
4ae1a99453f4a621fc02628e5f2cc419e1d0708c7e74d86601baeb7b9eb76003,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,3,1,gated_planar_rotation_embedded,projected,0.0,4.7895943604852146e-46,rotation_tensor,CERTIFIED_LOWER_BOUND
4ae1a99453f4a621fc02628e5f2cc419e1d0708c7e74d86601baeb7b9eb76003,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,3,1,gated_planar_rotation_embedded,normal,0.9998500037500625,0.9998500037500625,rotation_tensor,CERTIFIED_LOWER_BOUND
db85e4d72533c0feb5e4398038139ea982bee1d3afcdff0d22b18bde6e575711,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,3,2,gated_planar_rotation_embedded,ambient,0.9998500037500625,0.9998500037500625,rotation_tensor,CERTIFIED_LOWER_BOUND
db85e4d72533c0feb5e4398038139ea982bee1d3afcdff0d22b18bde6e575711,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,3,2,gated_planar_rotation_embedded,projected,0.0,4.7895943604852146e-46,rotation_tensor,CERTIFIED_LOWER_BOUND
db85e4d72533c0feb5e4398038139ea982bee1d3afcdff0d22b18bde6e575711,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.01,3,2,gated_planar_rotation_embedded,normal,0.9998500037500625,0.9998500037500625,rotation_tensor,CERTIFIED_LOWER_BOUND
04ca1b0b01e7c26be03fa0936e2f0699ba2d3f9d74ac59144a06bc710394a736,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,2,1,gated_planar_rotation_embedded,ambient,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
04ca1b0b01e7c26be03fa0936e2f0699ba2d3f9d74ac59144a06bc710394a736,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,2,1,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-47,rotation_tensor,CERTIFIED_LOWER_BOUND
04ca1b0b01e7c26be03fa0936e2f0699ba2d3f9d74ac59144a06bc710394a736,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,2,1,gated_planar_rotation_embedded,normal,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
a2d828dfacc9fecd0d146385784bd2f2d20a946dc70e51b0401b7c5efb4e353e,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,3,1,gated_planar_rotation_embedded,ambient,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
a2d828dfacc9fecd0d146385784bd2f2d20a946dc70e51b0401b7c5efb4e353e,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,3,1,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-47,rotation_tensor,CERTIFIED_LOWER_BOUND
a2d828dfacc9fecd0d146385784bd2f2d20a946dc70e51b0401b7c5efb4e353e,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,3,1,gated_planar_rotation_embedded,normal,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
472f09051988cb3c7714d32c0239b4ddff6e95e0bd5784b478ae113244c46c2f,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,3,2,gated_planar_rotation_embedded,ambient,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
472f09051988cb3c7714d32c0239b4ddff6e95e0bd5784b478ae113244c46c2f,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,3,2,gated_planar_rotation_embedded,projected,0.0,7.526505423619623e-47,rotation_tensor,CERTIFIED_LOWER_BOUND
472f09051988cb3c7714d32c0239b4ddff6e95e0bd5784b478ae113244c46c2f,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.1,3,2,gated_planar_rotation_embedded,normal,0.9850375627355537,0.9850375627355537,rotation_tensor,CERTIFIED_LOWER_BOUND
5320f8d76081af25c9c51f4797afba5418c2a546206c211cff0ff1ed663d98f8,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,2,1,gated_planar_rotation_embedded,ambient,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
5320f8d76081af25c9c51f4797afba5418c2a546206c211cff0ff1ed663d98f8,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,2,1,gated_planar_rotation_embedded,projected,0.0,6.842277657836021e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
5320f8d76081af25c9c51f4797afba5418c2a546206c211cff0ff1ed663d98f8,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,2,1,gated_planar_rotation_embedded,normal,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
d1d983f629e93c982a1567d5696cf49f05880ce5349cf33808d30cd60c812d80,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,3,1,gated_planar_rotation_embedded,ambient,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
d1d983f629e93c982a1567d5696cf49f05880ce5349cf33808d30cd60c812d80,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,3,1,gated_planar_rotation_embedded,projected,0.0,6.842277657836021e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
d1d983f629e93c982a1567d5696cf49f05880ce5349cf33808d30cd60c812d80,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,3,1,gated_planar_rotation_embedded,normal,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
e3b3d9e3c572514e08e16e86b345aa8ddb5dba57aa1f8e4fd3fdf2f87bdd25cf,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,3,2,gated_planar_rotation_embedded,ambient,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
e3b3d9e3c572514e08e16e86b345aa8ddb5dba57aa1f8e4fd3fdf2f87bdd25cf,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,3,2,gated_planar_rotation_embedded,projected,0.0,6.842277657836021e-48,rotation_tensor,CERTIFIED_LOWER_BOUND
e3b3d9e3c572514e08e16e86b345aa8ddb5dba57aa1f8e4fd3fdf2f87bdd25cf,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,0.5,3,2,gated_planar_rotation_embedded,normal,0.6495190528383289,0.6495190528383289,rotation_tensor,CERTIFIED_LOWER_BOUND
266c2ea326fe13fbee3f81388f19b6be7a2467af938ffd2c6d3985c3c202cb11,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,2,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
266c2ea326fe13fbee3f81388f19b6be7a2467af938ffd2c6d3985c3c202cb11,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,2,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
266c2ea326fe13fbee3f81388f19b6be7a2467af938ffd2c6d3985c3c202cb11,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,2,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
56043da651547e991f81a66536a461e9a841bef3e3f44fbd8ab96ed999e67827,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,3,1,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
56043da651547e991f81a66536a461e9a841bef3e3f44fbd8ab96ed999e67827,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,3,1,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
56043da651547e991f81a66536a461e9a841bef3e3f44fbd8ab96ed999e67827,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,3,1,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
440ef112692d51c169da7f6280f3e7c1f548032612787d4d0e502ecb93176b59,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,3,2,gated_planar_rotation_embedded,ambient,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
440ef112692d51c169da7f6280f3e7c1f548032612787d4d0e502ecb93176b59,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,3,2,gated_planar_rotation_embedded,projected,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
440ef112692d51c169da7f6280f3e7c1f548032612787d4d0e502ecb93176b59,d3ed36d2bb9aa0891086f3aa0cce78b5881af1c0e7ec7ee8a1740d19910d5c86,1.0,3,2,gated_planar_rotation_embedded,normal,0.0,0.0,rotation_tensor,CERTIFIED_LOWER_BOUND
911fac51e1016624b2299b7cc9812c5d7c3b6f1cfb69a390aaca7fed140d99a0,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,2,1,gated_planar_rotation_embedded,ambient,0.9999980000009999,0.9999980000009999,rotation_tensor,CERTIFIED_LOWER_BOUND
911fac51e1016624b2299b7cc9812c5d7c3b6f1cfb69a390aaca7fed140d99a0,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,2,1,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
911fac51e1016624b2299b7cc9812c5d7c3b6f1cfb69a390aaca7fed140d99a0,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,2,1,gated_planar_rotation_embedded,normal,0.999997500000875,0.999997500000875,rotation_tensor,CERTIFIED_LOWER_BOUND
ba472b3b546e521a65a1457b1e5cd68ca31545b1bfcbc7747647cfda0abc554d,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,3,1,gated_planar_rotation_embedded,ambient,0.9999980000009999,0.9999980000009999,rotation_tensor,CERTIFIED_LOWER_BOUND
ba472b3b546e521a65a1457b1e5cd68ca31545b1bfcbc7747647cfda0abc554d,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,3,1,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
ba472b3b546e521a65a1457b1e5cd68ca31545b1bfcbc7747647cfda0abc554d,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,3,1,gated_planar_rotation_embedded,normal,0.999997500000875,0.999997500000875,rotation_tensor,CERTIFIED_LOWER_BOUND
f4dc517521748f5af18d6a1d50771482f7625e5cfd9f787491b897aff3eeeb90,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,3,2,gated_planar_rotation_embedded,ambient,0.9999980000009999,0.9999980000009999,rotation_tensor,CERTIFIED_LOWER_BOUND
f4dc517521748f5af18d6a1d50771482f7625e5cfd9f787491b897aff3eeeb90,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,3,2,gated_planar_rotation_embedded,projected,0.000999999,0.000999999,rotation_tensor,CERTIFIED_LOWER_BOUND
f4dc517521748f5af18d6a1d50771482f7625e5cfd9f787491b897aff3eeeb90,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.001,3,2,gated_planar_rotation_embedded,normal,0.999997500000875,0.999997500000875,rotation_tensor,CERTIFIED_LOWER_BOUND
4a19605583fab4278fdebf19743cc17c44de6751a1e3e6a6a7dba0450e6d72fd,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,2,1,gated_planar_rotation_embedded,ambient,0.9998000100005,0.9998000100005,rotation_tensor,CERTIFIED_LOWER_BOUND
4a19605583fab4278fdebf19743cc17c44de6751a1e3e6a6a7dba0450e6d72fd,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,2,1,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
4a19605583fab4278fdebf19743cc17c44de6751a1e3e6a6a7dba0450e6d72fd,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,2,1,gated_planar_rotation_embedded,normal,0.9997500087501875,0.9997500087501875,rotation_tensor,CERTIFIED_LOWER_BOUND
340242a20eb84f9b1cdc9d46e9c99c13fc8200d31a35a8f3bc83caf71bf5b1c4,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,3,1,gated_planar_rotation_embedded,ambient,0.9998000100005,0.9998000100005,rotation_tensor,CERTIFIED_LOWER_BOUND
340242a20eb84f9b1cdc9d46e9c99c13fc8200d31a35a8f3bc83caf71bf5b1c4,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,3,1,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
340242a20eb84f9b1cdc9d46e9c99c13fc8200d31a35a8f3bc83caf71bf5b1c4,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,3,1,gated_planar_rotation_embedded,normal,0.9997500087501875,0.9997500087501875,rotation_tensor,CERTIFIED_LOWER_BOUND
9d20bb4585efdc7a5c2d772f45e7e9a129877098a1febd2a404228031d085228,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,3,2,gated_planar_rotation_embedded,ambient,0.9998000100005,0.9998000100005,rotation_tensor,CERTIFIED_LOWER_BOUND
9d20bb4585efdc7a5c2d772f45e7e9a129877098a1febd2a404228031d085228,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,3,2,gated_planar_rotation_embedded,projected,0.009999,0.009999,rotation_tensor,CERTIFIED_LOWER_BOUND
9d20bb4585efdc7a5c2d772f45e7e9a129877098a1febd2a404228031d085228,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.01,3,2,gated_planar_rotation_embedded,normal,0.9997500087501875,0.9997500087501875,rotation_tensor,CERTIFIED_LOWER_BOUND
db2987213a595045273413956c1f25e64b18aa1617307284cf557d55b5d219fa,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.1,2,1,gated_planar_rotation_embedded,ambient,0.9801005050503748,0.9801005050503748,rotation_tensor,CERTIFIED_LOWER_BOUND
db2987213a595045273413956c1f25e64b18aa1617307284cf557d55b5d219fa,c6b358acc43aa24db1735bd4dbba40981648b71eba6c47715edda74299e4a4a1,0.1,2,1,gated_planar_rotation_embedded,projected,0.09899999999999999,0.09899999999999999,rotation_tensor,CERTIFIED_LOWER_BOUND
